Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1981-10-27
Station:        040123         Rouge - à 1,4 km de la du Nord                                                                                                                 
Bassin versant: 141 km²        Régime: Naturel                                           
Coordonnées:    (NAD83) 45° 33' 44" // -74° 19' 14"

Date de création du fichier: 2012-06-25 18:20
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040123         1972/02/21          
040123         1972/02/22          
040123         1972/02/23          
040123         1972/02/24          
040123         1972/02/25          
040123         1972/02/26          
040123         1972/02/27          
040123         1972/02/28          
040123         1972/02/29          
040123         1972/03/01          
040123         1972/03/02          
040123         1972/03/03          
040123         1972/03/04          
040123         1972/03/05          
040123         1972/03/06          
040123         1972/03/07          
040123         1972/03/08          
040123         1972/03/09          
040123         1972/03/10          
040123         1972/03/11          
040123         1972/03/12          
040123         1972/03/13          
040123         1972/03/14          0.270          MC
040123         1972/03/15          
040123         1972/03/16          
040123         1972/03/17          
040123         1972/03/18          
040123         1972/03/19          
040123         1972/03/20          
040123         1972/03/21          
040123         1972/03/22          
040123         1972/03/23          
040123         1972/03/24          
040123         1972/03/25          
040123         1972/03/26          
040123         1972/03/27          
040123         1972/03/28          
040123         1972/03/29          
040123         1972/03/30          
040123         1972/03/31          
040123         1972/04/01          
040123         1972/04/02          
040123         1972/04/03          
040123         1972/04/04          
040123         1972/04/05          
040123         1972/04/06          
040123         1972/04/07          
040123         1972/04/08          
040123         1972/04/09          
040123         1972/04/10          
040123         1972/04/11          
040123         1972/04/12          
040123         1972/04/13          
040123         1972/04/14          
040123         1972/04/15          
040123         1972/04/16          
040123         1972/04/17          
040123         1972/04/18          
040123         1972/04/19          
040123         1972/04/20          
040123         1972/04/21          
040123         1972/04/22          
040123         1972/04/23          
040123         1972/04/24          
040123         1972/04/25          
040123         1972/04/26          8.950          MC
040123         1972/04/27          7.080          MC
040123         1972/04/28          5.470          MC
040123         1972/04/29          4.900          MC
040123         1972/04/30          22.40          MC
040123         1972/05/01          6.540          MC
040123         1972/05/02          4.930          MC
040123         1972/05/03          5.470          MC
040123         1972/05/04          5.720          MC
040123         1972/05/05          15.10          MC
040123         1972/05/06          5.780          MC
040123         1972/05/07          5.440          MC
040123         1972/05/08          3.510          MC
040123         1972/05/09          2.720          MC
040123         1972/05/10          2.200          MC
040123         1972/05/11          1.860          MC
040123         1972/05/12          1.670          MC
040123         1972/05/13          1.480          MC
040123         1972/05/14          1.450          MC
040123         1972/05/15          1.590          MC
040123         1972/05/16          1.500          MC
040123         1972/05/17          1.700          MC
040123         1972/05/18          1.360          MC
040123         1972/05/19          1.460          MC
040123         1972/05/20          1.150          MC
040123         1972/05/21          1.090          MC
040123         1972/05/22          0.930          MC
040123         1972/05/23          0.840          MC
040123         1972/05/24          0.750          MC
040123         1972/05/25          0.700          MC
040123         1972/05/26          0.630          MC
040123         1972/05/27          0.650          MC
040123         1972/05/28          0.650          MC
040123         1972/05/29          0.650          MC
040123         1972/05/30          0.670          MC
040123         1972/05/31          1.620          MC
040123         1972/06/01          2.340          MC
040123         1972/06/02          3.260          MC
040123         1972/06/03          3.000          MC
040123         1972/06/04          1.560          MC
040123         1972/06/05          1.130          MC
040123         1972/06/06          0.880          MC
