Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1987-06-01
Station:        040128         Bonniebrook - à 2,1 km en aval de la décharge du lac Fiddler                                                                                   
Bassin versant: 54.1 km²       Régime: Influencé journellement                           
040128         1974/12/29          
040128         1974/12/30          
040128         1974/12/31          
040128         1975/01/01          
040128         1975/01/02          
040128         1975/01/03          
040128         1975/01/04          
040128         1975/01/05          
040128         1975/01/06          
040128         1975/01/07          
040128         1975/01/08          
040128         1975/01/09          
040128         1975/01/10          
040128         1975/01/11          
040128         1975/01/12          
040128         1975/01/13          
040128         1975/01/14          
040128         1975/01/15          
040128         1975/01/16          
040128         1975/01/17          
040128         1975/01/18          
040128         1975/01/19          
040128         1975/01/20          
040128         1975/01/21          
040128         1975/01/22          
040128         1975/01/23          
040128         1975/01/24          
040128         1975/01/25          
040128         1975/01/26          
040128         1975/01/27          
040128         1975/01/28          
040128         1975/01/29          
040128         1975/01/30          
040128         1975/01/31          
040128         1975/02/01          
040128         1975/02/02          
040128         1975/02/03          
040128         1975/02/04          
040128         1975/02/05          
040128         1975/02/06          
040128         1975/02/07          
040128         1975/02/08          
040128         1975/02/09          
040128         1975/02/10          
040128         1975/02/11          
040128         1975/02/12          
040128         1975/02/13          
040128         1975/02/14          
040128         1975/02/15          
040128         1975/02/16          
040128         1975/02/17          
040128         1975/02/18          
040128         1975/02/19          
040128         1975/02/20          
040128         1975/02/21          
040128         1975/02/22          
040128         1975/02/23          
040128         1975/02/24          
040128         1975/02/25          
040128         1975/02/26          
040128         1975/02/27          
040128         1975/02/28          
040128         1975/03/01          
040128         1975/03/02          
040128         1975/03/03          
040128         1975/03/04          
040128         1975/03/05          
040128         1975/03/06          
040128         1975/03/07          
040128         1975/03/08          
040128         1975/03/09          
040128         1975/03/10          
040128         1975/03/11          
040128         1975/03/12          
040128         1975/03/13          
040128         1975/03/14          
040128         1975/03/15          
040128         1975/03/16          
040128         1975/03/17          
040128         1975/03/18          
040128         1975/03/19          
040128         1975/03/20          
040128         1975/03/21          
040128         1975/03/22          
040128         1975/03/23          
040128         1975/03/24          
040128         1975/03/25          
040128         1975/03/26          
040128         1975/03/27          
040128         1975/03/28          
040128         1975/03/29          
040128         1975/03/30          
040128         1975/03/31          
040128         1975/04/01          
040128         1975/04/02          
040128         1975/04/03          
040128         1975/04/04          
040128         1975/04/05          
040128         1975/04/06          
040128         1975/04/07          
040128         1975/04/08          
040128         1975/04/09          
040128         1975/04/10          
040128         1975/04/11          
040128         1975/04/12          
040128         1975/04/13          
040128         1975/04/14          
040128         1975/04/15          
040128         1975/04/16          1.140          MC
040128         1975/04/17          1.720          MC
040128         1975/04/18          2.420          MC
040128         1975/04/19          4.870          MC
040128         1975/04/20          6.880          MC
040128         1975/04/21          6.630          MC
040128         1975/04/22          6.430          MC
040128         1975/04/23          6.600          MC
040128         1975/04/24          9.400          MC
040128         1975/04/25          9.880          MC
040128         1975/04/26          9.570          MC
040128         1975/04/27          8.830          MC
040128         1975/04/28          8.720          MC
040128         1975/04/29          8.690          MC
040128         1975/04/30          8.980          MC
040128         1975/05/01          9.150          MC
040128         1975/05/02          8.980          MC
040128         1975/05/03          8.440          J
040128         1975/05/04          8.100          MC
040128         1975/05/05          7.960          J
040128         1975/05/06          7.480          MC
040128         1975/05/07          6.710          J
040128         1975/05/08          5.890          MC
040128         1975/05/09          5.130          MC
040128         1975/05/10          4.280          MC
040128         1975/05/11          3.570          MC
040128         1975/05/12          2.780          MC
040128         1975/05/13          2.110          MC
040128         1975/05/14          1.580          MC
040128         1975/05/15          0.960          MC
040128         1975/05/16          1.760          MC
040128         1975/05/17          1.780          MC
040128         1975/05/18          1.650          MC
040128         1975/05/19          1.370          MC
040128         1975/05/20          1.140          MC
040128         1975/05/21          0.800          MC
040128         1975/05/22          0.620          MC
040128         1975/05/23          0.520          MC
040128         1975/05/24          0.440          MC
040128         1975/05/25          0.370          MC
040128         1975/05/26          0.350          MC
040128         1975/05/27          1.020          MC
040128         1975/05/28          1.540          MC
040128         1975/05/29          1.260          MC
040128         1975/05/30          1.190          MC
040128         1975/05/31          1.630          MC
040128         1975/06/01          1.740          MC
040128         1975/06/02          1.650          MC
040128         1975/06/03          1.510          MC
040128         1975/06/04          1.330          J
040128         1975/06/05          1.330          MC
040128         1975/06/06          5.410          MC
040128         1975/06/07          6.030          MC
040128         1975/06/08          5.320          MC
040128         1975/06/09          4.670          MC
040128         1975/06/10          3.650          MC
040128         1975/06/11          2.750          MC
040128         1975/06/12          2.130          MC
040128         1975/06/13          2.080          MC
040128         1975/06/14          1.930          MC
040128         1975/06/15          1.680          MC
040128         1975/06/16          1.350          MC
040128         1975/06/17          1.080          MC
040128         1975/06/18          0.800          MC
040128         1975/06/19          0.600          MC
040128         1975/06/20          0.480          MC
040128         1975/06/21          0.400          MC
040128         1975/06/22          0.290          MC
040128         1975/06/23          0.270          MC
040128         1975/06/24          0.440          MC
040128         1975/06/25          0.220          MC
040128         1975/06/26          0.160          MC
040128         1975/06/27          0.060          MC
040128         1975/06/28          0.040          MC
040128         1975/06/29          0.110          MC
040128         1975/06/30          0.110          MC
040128         1975/07/01          0.100          MC
040128         1975/07/02          0.100          MC
040128         1975/07/03          0.097          MC
040128         1975/07/04          0.084          MC
040128         1975/07/05          0.081          MC
040128         1975/07/06          0.075          MC
040128         1975/07/07          0.069          MC
040128         1975/07/08          0.071          MC
040128         1975/07/09          0.076          J
040128         1975/07/10          0.065          MC
040128         1975/07/11          0.067          MC
040128         1975/07/12          0.057          MC
040128         1975/07/13          0.059          MC
040128         1975/07/14          0.050          MC
040128         1975/07/15          0.051          MC
040128         1975/07/16          0.047          MC
040128         1975/07/17          0.039          MC
040128         1975/07/18          0.034          MC
040128         1975/07/19          0.030          MC
040128         1975/07/20          0.032          MC
040128         1975/07/21          0.040          MC
040128         1975/07/22          0.040          MC
040128         1975/07/23          0.033          MC
040128         1975/07/24          0.090          MC
040128         1975/07/25          0.180          MC
040128         1975/07/26          0.120          MC
040128         1975/07/27          0.130          MC
040128         1975/07/28          0.290          MC
040128         1975/07/29          0.290          MC
040128         1975/07/30          0.230          MC
040128         1975/07/31          0.210          MC
040128         1975/08/01          0.180          MC
040128         1975/08/02          0.140          MC
040128         1975/08/03          0.130          MC
040128         1975/08/04          0.120          MC
040128         1975/08/05          0.110          MC
040128         1975/08/06          0.091          MC
040128         1975/08/07          0.079          MC
040128         1975/08/08          0.070          MC
040128         1975/08/09          0.061          MC
040128         1975/08/10          0.052          MC
040128         1975/08/11          0.048          MC
040128         1975/08/12          0.046          MC
040128         1975/08/13          0.043          J
040128         1975/08/14          0.041          MC
040128         1975/08/15          0.039          MC
040128         1975/08/16          0.035          MC
040128         1975/08/17          0.032          MC
040128         1975/08/18          0.029          MC
040128         1975/08/19          0.025          MC
040128         1975/08/20          0.022          MC
040128         1975/08/21          0.020          MC
040128         1975/08/22          0.020          MC
040128         1975/08/23          0.020          MC
040128         1975/08/24          0.020          MC
040128         1975/08/25          0.020          MC
040128         1975/08/26          0.020          MC
040128         1975/08/27          0.020          MC
040128         1975/08/28          0.018          MC
040128         1975/08/29          0.016          MC
040128         1975/08/30          0.015          MC
040128         1975/08/31          0.013          MC
040128         1975/09/01          0.011          MC
040128         1975/09/02          0.010          MC
040128         1975/09/03          0.010          MC
040128         1975/09/04          0.009          MC
040128         1975/09/05          0.008          MC
040128         1975/09/06          0.008          MC
040128         1975/09/07          0.007          MC
040128         1975/09/08          0.007          MC
040128         1975/09/09          0.007          MC
040128         1975/09/10          0.007          MC
040128         1975/09/11          0.008          MC
040128         1975/09/12          0.034          MC
040128         1975/09/13          0.055          J
040128         1975/09/14          0.037          MC
040128         1975/09/15          0.031          MC
040128         1975/09/16          0.026          MC
040128         1975/09/17          0.026          MC
040128         1975/09/18          0.024          MC
040128         1975/09/19          0.024          MC
040128         1975/09/20          0.040          MC
040128         1975/09/21          0.068          MC
040128         1975/09/22          0.048          MC
040128         1975/09/23          0.034          MC
040128         1975/09/24          0.029          MC
040128         1975/09/25          0.026          MC
040128         1975/09/26          0.560          MC
040128         1975/09/27          0.530          MC
040128         1975/09/28          0.540          MC
040128         1975/09/29          0.400          MC
040128         1975/09/30          0.310          MC
040128         1975/10/01          0.280          MC
040128         1975/10/02          0.350          MC
040128         1975/10/03          0.320          MC
040128         1975/10/04          0.340          MC
040128         1975/10/05          0.260          MC
040128         1975/10/06          0.230          MC
040128         1975/10/07          0.210          MC
040128         1975/10/08          0.190          MC
040128         1975/10/09          0.180          MC
040128         1975/10/10          0.160          MC
040128         1975/10/11          0.210          MC
040128         1975/10/12          0.230          MC
040128         1975/10/13          0.280          MC
040128         1975/10/14          0.300          MC
040128         1975/10/15          0.340          MC
040128         1975/10/16          0.470          MC
040128         1975/10/17          0.490          MC
040128         1975/10/18          0.580          J
040128         1975/10/19          0.560          MC
040128         1975/10/20          0.990          MC
040128         1975/10/21          1.430          MC
040128         1975/10/22          1.230          MC
040128         1975/10/23          0.990          MC
040128         1975/10/24          0.820          MC
040128         1975/10/25          0.930          MC
040128         1975/10/26          0.900          MC
040128         1975/10/27          1.010          MC
040128         1975/10/28          0.860          MC
040128         1975/10/29          0.730          MC
040128         1975/10/30          0.610          MC
040128         1975/10/31          0.550          MC
040128         1975/11/01          0.820          MC
040128         1975/11/02          1.370          MC
040128         1975/11/03          1.220          MC
040128         1975/11/04          1.180          MC
040128         1975/11/05          1.020          MC
040128         1975/11/06          0.860          MC
040128         1975/11/07          0.770          MC
040128         1975/11/08          1.280          MC
040128         1975/11/09          1.410          MC
040128         1975/11/10          1.730          MC
040128         1975/11/11          2.970          MC
040128         1975/11/12          2.530          MC
040128         1975/11/13          2.890          MC
040128         1975/11/14          2.970          MC
040128         1975/11/15          
040128         1975/11/16          
040128         1975/11/17          
040128         1975/11/18          
040128         1975/11/19          
040128         1975/11/20          
040128         1975/11/21          
040128         1975/11/22          
040128         1975/11/23          
040128         1975/11/24          
040128         1975/11/25          
040128         1975/11/26          
040128         1975/11/27          
040128         1975/11/28          
040128         1975/11/29          
040128         1975/11/30          
040128         1975/12/01          
040128         1975/12/02          
040128         1975/12/03          
040128         1975/12/04          
040128         1975/12/05          
040128         1975/12/06          
040128         1975/12/07          
040128         1975/12/08          
040128         1975/12/09          
040128         1975/12/10          
040128         1975/12/11          
040128         1975/12/12          
040128         1975/12/13          
040128         1975/12/14          
040128         1975/12/15          
040128         1975/12/16          
040128         1975/12/17          
040128         1975/12/18          
040128         1975/12/19          
040128         1975/12/20          
040128         1975/12/21          
040128         1975/12/22          
040128         1975/12/23          
040128         1975/12/24          
040128         1975/12/25          
040128         1975/12/26          
040128         1975/12/27          
040128         1975/12/28          
040128         1975/12/29          
040128         1975/12/30          
040128         1975/12/31          
040128         1976/01/01          
040128         1976/01/02          
040128         1976/01/03          
040128         1976/01/04          
040128         1976/01/05          
040128         1976/01/06          
040128         1976/01/07          
040128         1976/01/08          
040128         1976/01/09          
040128         1976/01/10          
040128         1976/01/11          
040128         1976/01/12          
040128         1976/01/13          
040128         1976/01/14          
040128         1976/01/15          
040128         1976/01/16          
040128         1976/01/17          
040128         1976/01/18          
040128         1976/01/19          
040128         1976/01/20          
040128         1976/01/21          
040128         1976/01/22          
040128         1976/01/23          
040128         1976/01/24          
040128         1976/01/25          
040128         1976/01/26          
040128         1976/01/27          
040128         1976/01/28          
040128         1976/01/29          
040128         1976/01/30          
040128         1976/01/31          
040128         1976/02/01          
040128         1976/02/02          
040128         1976/02/03          
040128         1976/02/04          
040128         1976/02/05          
040128         1976/02/06          
040128         1976/02/07          
040128         1976/02/08          
040128         1976/02/09          
040128         1976/02/10          
040128         1976/02/11          
040128         1976/02/12          
040128         1976/02/13          
040128         1976/02/14          
040128         1976/02/15          
040128         1976/02/16          
040128         1976/02/17          
040128         1976/02/18          
040128         1976/02/19          
040128         1976/02/20          
040128         1976/02/21          
040128         1976/02/22          
040128         1976/02/23          
040128         1976/02/24          
040128         1976/02/25          
040128         1976/02/26          
040128         1976/02/27          
040128         1976/02/28          
040128         1976/02/29          
040128         1976/03/01          
040128         1976/03/02          
040128         1976/03/03          
040128         1976/03/04          
040128         1976/03/05          
040128         1976/03/06          
040128         1976/03/07          
040128         1976/03/08          
040128         1976/03/09          
040128         1976/03/10          
040128         1976/03/11          
040128         1976/03/12          
040128         1976/03/13          
040128         1976/03/14          
040128         1976/03/15          
040128         1976/03/16          
040128         1976/03/17          
040128         1976/03/18          
040128         1976/03/19          
040128         1976/03/20          
040128         1976/03/21          
040128         1976/03/22          
040128         1976/03/23          
040128         1976/03/24          
040128         1976/03/25          
040128         1976/03/26          
040128         1976/03/27          
040128         1976/03/28          
040128         1976/03/29          
040128         1976/03/30          
040128         1976/03/31          
040128         1976/04/01          
040128         1976/04/02          
040128         1976/04/03          10.00          MC
040128         1976/04/04          9.230          MC
040128         1976/04/05          8.130          MC
040128         1976/04/06          7.310          MC
040128         1976/04/07          6.630          MC
040128         1976/04/08          5.950          MC
040128         1976/04/09          5.270          MC
040128         1976/04/10          5.180          MC
040128         1976/04/11          5.130          MC
040128         1976/04/12          4.590          MC
040128         1976/04/13          3.880          MC
040128         1976/04/14          3.910          MC
040128         1976/04/15          4.930          MC
040128         1976/04/16          7.670          MC
040128         1976/04/17          11.00          MC
040128         1976/04/18          11.30          MC
040128         1976/04/19          11.40          MC
040128         1976/04/20          10.50          MC
040128         1976/04/21          8.920          MC
040128         1976/04/22          8.010          MC
040128         1976/04/23          7.310          MC
040128         1976/04/24          6.310          MC
040128         1976/04/25          5.350          MC
040128         1976/04/26          4.420          MC
040128         1976/04/27          3.990          MC
040128         1976/04/28          3.650          MC
040128         1976/04/29          3.280          MC
040128         1976/04/30          2.830          MC
040128         1976/05/01          2.570          MC
040128         1976/05/02          3.110          MC
040128         1976/05/03          2.970          MC
040128         1976/05/04          2.570          MC
040128         1976/05/05          2.100          MC
040128         1976/05/06          1.890          MC
040128         1976/05/07          1.830          MC
040128         1976/05/08          2.000          MC
040128         1976/05/09          2.190          MC
040128         1976/05/10          2.200          MC
040128         1976/05/11          2.100          MC
040128         1976/05/12          2.150          MC
040128         1976/05/13          1.900          MC
040128         1976/05/14          1.650          MC
040128         1976/05/15          1.510          MC
040128         1976/05/16          1.370          MC
040128         1976/05/17          1.330          MC
040128         1976/05/18          1.620          MC
040128         1976/05/19          3.200          MC
040128         1976/05/20          4.870          MC
040128         1976/05/21          4.420          MC
040128         1976/05/22          3.600          J
040128         1976/05/23          3.000          MC
040128         1976/05/24          2.350          MC
040128         1976/05/25          2.070          MC
040128         1976/05/26          1.970          MC
040128         1976/05/27          1.780          MC
040128         1976/05/28          1.450          MC
040128         1976/05/29          1.210          MC
040128         1976/05/30          0.930          MC
040128         1976/05/31          0.680          MC
040128         1976/06/01          0.570          MC
040128         1976/06/02          0.460          MC
040128         1976/06/03          0.400          MC
040128         1976/06/04          0.350          MC
040128         1976/06/05          0.290          MC
040128         1976/06/06          0.280          MC
040128         1976/06/07          0.260          MC
040128         1976/06/08          0.240          MC
040128         1976/06/09          0.230          MC
040128         1976/06/10          0.220          MC
040128         1976/06/11          0.210          MC
040128         1976/06/12          0.200          MC
040128         1976/06/13          0.180          MC
040128         1976/06/14          0.170          MC
040128         1976/06/15          0.200          MC
040128         1976/06/16          0.190          MC
040128         1976/06/17          0.210          MC
040128         1976/06/18          0.180          MC
040128         1976/06/19          0.170          MC
040128         1976/06/20          0.210          MC
040128         1976/06/21          0.200          MC
040128         1976/06/22          0.200          MC
040128         1976/06/23          0.190          MC
040128         1976/06/24          0.180          MC
040128         1976/06/25          0.170          MC
040128         1976/06/26          0.190          MC
040128         1976/06/27          0.190          MC
040128         1976/06/28          0.180          MC
040128         1976/06/29          0.170          MC
040128         1976/06/30          0.160          MC
040128         1976/07/01          0.320          MC
040128         1976/07/02          0.640          MC
040128         1976/07/03          1.220          MC
040128         1976/07/04          0.970          MC
040128         1976/07/05          0.770          MC
040128         1976/07/06          0.520          J
040128         1976/07/07          0.410          MC
040128         1976/07/08          0.350          MC
040128         1976/07/09          0.270          MC
040128         1976/07/10          0.220          MC
040128         1976/07/11          0.190          MC
040128         1976/07/12          0.200          MC
040128         1976/07/13          0.210          MC
040128         1976/07/14          0.270          MC
040128         1976/07/15          0.210          MC
040128         1976/07/16          0.190          MC
040128         1976/07/17          0.200          MC
040128         1976/07/18          0.170          MC
040128         1976/07/19          0.160          MC
040128         1976/07/20          0.150          MC
040128         1976/07/21          0.130          MC
040128         1976/07/22          0.110          MC
040128         1976/07/23          0.110          MC
040128         1976/07/24          0.160          MC
040128         1976/07/25          0.160          MC
040128         1976/07/26          0.140          MC
040128         1976/07/27          0.160          MC
040128         1976/07/28          0.150          MC
040128         1976/07/29          0.120          MC
040128         1976/07/30          0.100          MC
040128         1976/07/31          0.089          MC
040128         1976/08/01          0.074          MC
040128         1976/08/02          0.061          MC
040128         1976/08/03          0.048          MC
040128         1976/08/04          0.043          MC
040128         1976/08/05          0.042          MC
040128         1976/08/06          0.059          MC
040128         1976/08/07          0.049          MC
040128         1976/08/08          0.085          MC
040128         1976/08/09          0.130          MC
040128         1976/08/10          0.100          MC
040128         1976/08/11          0.087          MC
040128         1976/08/12          0.081          MC
040128         1976/08/13          0.092          MC
040128         1976/08/14          0.100          MC
040128         1976/08/15          0.150          MC
040128         1976/08/16          0.180          MC
040128         1976/08/17          0.130          MC
040128         1976/08/18          0.110          MC
040128         1976/08/19          0.091          MC
040128         1976/08/20          0.084          MC
040128         1976/08/21          0.078          MC
040128         1976/08/22          0.069          MC
040128         1976/08/23          0.060          MC
040128         1976/08/24          0.050          MC
040128         1976/08/25          0.047          MC
040128         1976/08/26          0.042          MC
040128         1976/08/27          0.040          MC
040128         1976/08/28          0.041          J
040128         1976/08/29          0.054          MC
040128         1976/08/30          0.040          MC
040128         1976/08/31          0.033          MC
040128         1976/09/01          0.054          MC
040128         1976/09/02          0.066          MC
040128         1976/09/03          0.048          MC
040128         1976/09/04          0.042          MC
040128         1976/09/05          0.041          MC
040128         1976/09/06          0.038          MC
040128         1976/09/07          0.029          MC
040128         1976/09/08          0.025          MC
040128         1976/09/09          0.023          MC
040128         1976/09/10          0.031          MC
040128         1976/09/11          0.070          MC
040128         1976/09/12          0.063          MC
040128         1976/09/13          0.052          MC
040128         1976/09/14          0.048          MC
040128         1976/09/15          0.042          MC
040128         1976/09/16          0.039          MC
040128         1976/09/17          0.047          MC
040128         1976/09/18          0.130          MC
040128         1976/09/19          0.170          MC
040128         1976/09/20          0.240          MC
040128         1976/09/21          0.350          MC
040128         1976/09/22          0.320          MC
040128         1976/09/23          0.400          MC
040128         1976/09/24          0.440          MC
040128         1976/09/25          0.360          MC
040128         1976/09/26          0.330          MC
040128         1976/09/27          0.440          MC
040128         1976/09/28          0.350          MC
040128         1976/09/29          0.310          MC
040128         1976/09/30          0.290          MC
040128         1976/10/01          0.270          MC
040128         1976/10/02          0.240          MC
040128         1976/10/03          0.220          MC
040128         1976/10/04          0.210          MC
040128         1976/10/05          0.200          MC
040128         1976/10/06          0.200          MC
040128         1976/10/07          0.170          MC
040128         1976/10/08          0.150          MC
040128         1976/10/09          0.270          MC
040128         1976/10/10          0.570          MC
040128         1976/10/11          0.480          MC
040128         1976/10/12          0.500          MC
040128         1976/10/13          0.530          MC
040128         1976/10/14          0.550          MC
040128         1976/10/15          0.500          MC
040128         1976/10/16          0.460          MC
040128         1976/10/17          0.410          MC
040128         1976/10/18          0.370          MC
040128         1976/10/19          0.370          MC
040128         1976/10/20          0.330          MC
040128         1976/10/21          1.550          MC
040128         1976/10/22          1.720          MC
040128         1976/10/23          1.590          MC
040128         1976/10/24          1.270          MC
040128         1976/10/25          0.910          MC
040128         1976/10/26          0.780          MC
040128         1976/10/27          0.710          MC
040128         1976/10/28          0.770          MC
040128         1976/10/29          0.700          MC
040128         1976/10/30          0.690          MC
040128         1976/10/31          0.760          MC
040128         1976/11/01          0.800          MC
040128         1976/11/02          0.700          MC
040128         1976/11/03          0.670          MC
040128         1976/11/04          0.650          MC
040128         1976/11/05          0.650          MC
040128         1976/11/06          0.650          MC
040128         1976/11/07          0.630          MC
040128         1976/11/08          0.580          MC
040128         1976/11/09          0.520          MC
040128         1976/11/10          0.500          MC
040128         1976/11/11          0.470          MC
040128         1976/11/12          0.420          MC
040128         1976/11/13          0.400          MC
040128         1976/11/14          0.380          MC
040128         1976/11/15          0.360          MC
040128         1976/11/16          0.360          MC
040128         1976/11/17          0.350          MC
040128         1976/11/18          
040128         1976/11/19          
040128         1976/11/20          
040128         1976/11/21          
040128         1976/11/22          
040128         1976/11/23          
040128         1976/11/24          
040128         1976/11/25          
040128         1976/11/26          
040128         1976/11/27          
040128         1976/11/28          
040128         1976/11/29          
040128         1976/11/30          
040128         1976/12/01          
040128         1976/12/02          
040128         1976/12/03          
040128         1976/12/04          
040128         1976/12/05          
040128         1976/12/06          
040128         1976/12/07          
040128         1976/12/08          
040128         1976/12/09          
040128         1976/12/10          
040128         1976/12/11          
040128         1976/12/12          
040128         1976/12/13          
040128         1976/12/14          
040128         1976/12/15          
040128         1976/12/16          
040128         1976/12/17          
040128         1976/12/18          
040128         1976/12/19          
040128         1976/12/20          
040128         1976/12/21          
040128         1976/12/22          
040128         1976/12/23          
040128         1976/12/24          
040128         1976/12/25          
040128         1976/12/26          
040128         1976/12/27          
040128         1976/12/28          
040128         1976/12/29          
040128         1976/12/30          
040128         1976/12/31          
040128         1977/01/01          
040128         1977/01/02          
040128         1977/01/03          
040128         1977/01/04          
040128         1977/01/05          
040128         1977/01/06          
040128         1977/01/07          
040128         1977/01/08          
040128         1977/01/09          
040128         1977/01/10          
040128         1977/01/11          
040128         1977/01/12          
040128         1977/01/13          
040128         1977/01/14          
040128         1977/01/15          
040128         1977/01/16          
040128         1977/01/17          
040128         1977/01/18          
040128         1977/01/19          
040128         1977/01/20          
040128         1977/01/21          
040128         1977/01/22          
040128         1977/01/23          
040128         1977/01/24          
040128         1977/01/25          
040128         1977/01/26          
040128         1977/01/27          
040128         1977/01/28          
040128         1977/01/29          
040128         1977/01/30          
040128         1977/01/31          
040128         1977/02/01          
040128         1977/02/02          
040128         1977/02/03          
040128         1977/02/04          
040128         1977/02/05          
040128         1977/02/06          
040128         1977/02/07          
040128         1977/02/08          
040128         1977/02/09          
040128         1977/02/10          
040128         1977/02/11          
040128         1977/02/12          
040128         1977/02/13          
040128         1977/02/14          
040128         1977/02/15          
040128         1977/02/16          
040128         1977/02/17          
040128         1977/02/18          
040128         1977/02/19          
040128         1977/02/20          
040128         1977/02/21          
040128         1977/02/22          
040128         1977/02/23          0.150          J
040128         1977/02/24          
040128         1977/02/25          
040128         1977/02/26          
040128         1977/02/27          
040128         1977/02/28          
040128         1977/03/01          
040128         1977/03/02          
040128         1977/03/03          
040128         1977/03/04          
040128         1977/03/05          
040128         1977/03/06          
040128         1977/03/07          
040128         1977/03/08          
040128         1977/03/09          
040128         1977/03/10          
040128         1977/03/11          
040128         1977/03/12          
040128         1977/03/13          
040128         1977/03/14          4.130          MC
040128         1977/03/15          5.610          MC
040128         1977/03/16          6.200          MC
040128         1977/03/17          5.690          MC
040128         1977/03/18          4.840          MC
040128         1977/03/19          4.250          MC
040128         1977/03/20          3.620          MC
040128         1977/03/21          3.030          MC
040128         1977/03/22          2.590          MC
040128         1977/03/23          2.480          MC
040128         1977/03/24          2.100          MC
040128         1977/03/25          1.920          MC
040128         1977/03/26          1.560          MC
040128         1977/03/27          1.430          MC
040128         1977/03/28          1.520          MC
040128         1977/03/29          2.490          MC
040128         1977/03/30          4.020          MC
040128         1977/03/31          6.850          MC
040128         1977/04/01          7.110          MC
040128         1977/04/02          6.290          MC
040128         1977/04/03          7.530          MC
040128         1977/04/04          7.080          MC
040128         1977/04/05          6.480          MC
040128         1977/04/06          5.950          MC
040128         1977/04/07          4.930          MC
040128         1977/04/08          3.820          MC
040128         1977/04/09          3.230          MC
040128         1977/04/10          2.450          MC
040128         1977/04/11          2.020          MC
040128         1977/04/12          2.620          MC
040128         1977/04/13          4.620          MC
040128         1977/04/14          6.480          MC
040128         1977/04/15          6.570          MC
040128         1977/04/16          6.400          MC
040128         1977/04/17          6.570          MC
040128         1977/04/18          7.020          MC
040128         1977/04/19          7.330          MC
040128         1977/04/20          7.480          MC
040128         1977/04/21          7.790          MC
040128         1977/04/22          7.990          MC
040128         1977/04/23          6.820          J
040128         1977/04/24          5.610          MC
040128         1977/04/25          5.320          MC
040128         1977/04/26          4.840          MC
040128         1977/04/27          4.050          MC
040128         1977/04/28          3.280          MC
040128         1977/04/29          2.570          MC
040128         1977/04/30          2.000          MC
040128         1977/05/01          1.590          MC
040128         1977/05/02          1.700          MC
040128         1977/05/03          1.700          MC
040128         1977/05/04          1.350          MC
040128         1977/05/05          1.090          MC
040128         1977/05/06          0.980          MC
040128         1977/05/07          0.770          MC
040128         1977/05/08          0.630          MC
040128         1977/05/09          0.530          MC
040128         1977/05/10          0.500          MC
040128         1977/05/11          0.470          MC
040128         1977/05/12          0.450          MC
040128         1977/05/13          0.400          MC
040128         1977/05/14          0.370          MC
040128         1977/05/15          0.370          MC
040128         1977/05/16          0.330          MC
040128         1977/05/17          0.310          MC
040128         1977/05/18          0.330          MC
040128         1977/05/19          0.370          MC
040128         1977/05/20          0.370          MC
040128         1977/05/21          0.350          MC
040128         1977/05/22          0.320          MC
040128         1977/05/23          0.300          MC
040128         1977/05/24          0.270          MC
040128         1977/05/25          0.250          MC
