Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1972-03-15
Station:        041302         Coulonge - à 7,7 km en amont de la Coulonge Est                                                                                                
Bassin versant: 3680 km²       Régime: Influencé journellement                           
Coordonnées:    (NAD83) 46° 9' 18" // -76° 45' 27"

Date de création du fichier: 2012-06-25 03:30
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
041302         1970/11/13          57.80          R
041302         1970/11/14          57.20          R
041302         1970/11/15          56.60          R
041302         1970/11/16          56.40          R
041302         1970/11/17          56.10          R
041302         1970/11/18          54.10          R
041302         1970/11/19          53.50          R
041302         1970/11/20          53.00          R
041302         1970/11/21          51.50          R
041302         1970/11/22          51.30          R
041302         1970/11/23          51.00          R
041302         1970/11/24          50.70          R
041302         1970/11/25          49.60          R
041302         1970/11/26          48.40          R
041302         1970/11/27          47.60          R
041302         1970/11/28          45.90          R
041302         1970/11/29          44.70          R
041302         1970/11/30          43.00          R
041302         1970/12/01          42.80          R
041302         1970/12/02          43.00          R
041302         1970/12/03          42.80          R
041302         1970/12/04          41.90          R
041302         1970/12/05          40.20          R
041302         1970/12/06          39.40          R
041302         1970/12/07          37.90          R
041302         1970/12/08          36.80          R
041302         1970/12/09          36.00          R
041302         1970/12/10          34.80          R
041302         1970/12/11          34.30          R
041302         1970/12/12          33.70          R
041302         1970/12/13          33.40          R
041302         1970/12/14          32.60          R
041302         1970/12/15          31.70          R
041302         1970/12/16          31.10          R
041302         1970/12/17          30.60          R
041302         1970/12/18          29.20          R
041302         1970/12/19          28.90          R
041302         1970/12/20          28.30          R
041302         1970/12/21          27.90          R
041302         1970/12/22          26.70          R
041302         1970/12/23          26.10          R
041302         1970/12/24          25.40          R
041302         1970/12/25          24.60          R
041302         1970/12/26          24.10          R
041302         1970/12/27          23.30          R
041302         1970/12/28          22.70          R
041302         1970/12/29          22.20          R
041302         1970/12/30          21.50          R
041302         1970/12/31          21.00          R
041302         1971/01/01          20.00          R
041302         1971/01/02          19.40          R
041302         1971/01/03          18.70          R
041302         1971/01/04          18.30          R
041302         1971/01/05          18.40          R
041302         1971/01/06          19.20          R
041302         1971/01/07          18.10          R
041302         1971/01/08          17.00          R
041302         1971/01/09          16.60          R
041302         1971/01/10          16.00          R
041302         1971/01/11          15.40          R
041302         1971/01/12          15.00          R
041302         1971/01/13          14.60          R
041302         1971/01/14          14.20          R
041302         1971/01/15          13.90          R
041302         1971/01/16          13.50          R
041302         1971/01/17          13.30          R
041302         1971/01/18          13.10          R
041302         1971/01/19          13.00          R
041302         1971/01/20          12.90          R
041302         1971/01/21          12.60          R
041302         1971/01/22          12.50          R
041302         1971/01/23          12.50          R
041302         1971/01/24          12.40          R
041302         1971/01/25          13.00          R
041302         1971/01/26          12.90          R
041302         1971/01/27          12.70          R
041302         1971/01/28          12.50          R
041302         1971/01/29          12.50          R
041302         1971/01/30          12.20          R
041302         1971/01/31          12.00          R
041302         1971/02/01          11.80          R
041302         1971/02/02          11.70          R
041302         1971/02/03          11.50          R
041302         1971/02/04          12.20          R
041302         1971/02/05          13.90          R
041302         1971/02/06          15.10          R
041302         1971/02/07          14.70          R
041302         1971/02/08          14.40          R
041302         1971/02/09          14.20          R
041302         1971/02/10          14.10          R
041302         1971/02/11          13.70          R
041302         1971/02/12          13.60          R
041302         1971/02/13          13.30          R
041302         1971/02/14          13.10          R
041302         1971/02/15          13.00          R
041302         1971/02/16          12.70          R
041302         1971/02/17          12.60          R
041302         1971/02/18          12.50          R
041302         1971/02/19          12.40          R
041302         1971/02/20          12.00          R
041302         1971/02/21          11.90          R
041302         1971/02/22          11.80          R
041302         1971/02/23          11.50          R
041302         1971/02/24          11.40          R
041302         1971/02/25          11.40          R
041302         1971/02/26          12.20          R
041302         1971/02/27          13.60          R
041302         1971/02/28          14.00          R
041302         1971/03/01          13.60          R
041302         1971/03/02          13.50          R
041302         1971/03/03          13.20          R
041302         1971/03/04          13.10          R
041302         1971/03/05          13.00          R
041302         1971/03/06          13.00          R
041302         1971/03/07          12.70          R
041302         1971/03/08          12.60          R
041302         1971/03/09          12.50          R
041302         1971/03/10          12.50          R
041302         1971/03/11          12.50          R
041302         1971/03/12          12.40          R
041302         1971/03/13          12.30          R
041302         1971/03/14          12.50          R
041302         1971/03/15          13.80          R
041302         1971/03/16          14.90          R
041302         1971/03/17          16.40          R
041302         1971/03/18          17.40          R
041302         1971/03/19          17.80          R
041302         1971/03/20          18.00          R
041302         1971/03/21          18.00          R
041302         1971/03/22          17.90          R
041302         1971/03/23          17.70          R
041302         1971/03/24          17.60          R
041302         1971/03/25          17.30          R
041302         1971/03/26          17.20          R
041302         1971/03/27          17.00          R
041302         1971/03/28          17.00          R
041302         1971/03/29          16.90          R
041302         1971/03/30          16.90          R
041302         1971/03/31          17.00          R
041302         1971/04/01          16.90          R
041302         1971/04/02          16.90          R
041302         1971/04/03          16.80          R
041302         1971/04/04          16.80          R
041302         1971/04/05          16.90          R
041302         1971/04/06          17.20          R
041302         1971/04/07          17.70          R
041302         1971/04/08          18.70          R
041302         1971/04/09          19.20          R
041302         1971/04/10          19.50          R
041302         1971/04/11          20.10          R
041302         1971/04/12          21.00          R
041302         1971/04/13          22.40          R
041302         1971/04/14          24.10          R
041302         1971/04/15          27.50          R
041302         1971/04/16          31.70          R
041302         1971/04/17          35.40          R
041302         1971/04/18          39.10          R
041302         1971/04/19          43.90          R
041302         1971/04/20          53.80          MC
041302         1971/04/21          59.50          MC
041302         1971/04/22          68.80          MC
041302         1971/04/23          75.00          MC
041302         1971/04/24          81.30          MC
041302         1971/04/25          80.10          MC
041302         1971/04/26          84.10          MC
041302         1971/04/27          82.40          MC
041302         1971/04/28          83.00          MC
041302         1971/04/29          97.70          MC
041302         1971/04/30          122.0          MC
041302         1971/05/01          280.0          MC
041302         1971/05/02          294.0          MC
041302         1971/05/03          309.0          MC
041302         1971/05/04          314.0          MC
041302         1971/05/05          320.0          MC
041302         1971/05/06          320.0          MC
041302         1971/05/07          323.0          MC
041302         1971/05/08          326.0          MC
041302         1971/05/09          314.0          MC
041302         1971/05/10          303.0          MC
041302         1971/05/11          286.0          MC
041302         1971/05/12          263.0          MC
041302         1971/05/13          238.0          MC
041302         1971/05/14          211.0          MC
041302         1971/05/15          189.0          MC
041302         1971/05/16          173.0          MC
041302         1971/05/17          163.0          MC
041302         1971/05/18          143.0          MC
041302         1971/05/19          133.0          MC
041302         1971/05/20          122.0          MC
041302         1971/05/21          116.0          MC
041302         1971/05/22          110.0          MC
041302         1971/05/23          105.0          MC
041302         1971/05/24          102.0          E
041302         1971/05/25          99.70          E
041302         1971/05/26          101.0          E
041302         1971/05/27          106.0          E
041302         1971/05/28          113.0          E
041302         1971/05/29          113.0          E
041302         1971/05/30          112.0          E
041302         1971/05/31          106.0          E
041302         1971/06/01          93.40          E
041302         1971/06/02          86.40          E
041302         1971/06/03          80.70          E
041302         1971/06/04          75.00          E
041302         1971/06/05          70.50          E
041302         1971/06/06          67.70          E
041302         1971/06/07          66.00          E
041302         1971/06/08          67.40          E
041302         1971/06/09          70.80          E
041302         1971/06/10          85.00          E
041302         1971/06/11          88.30          E
041302         1971/06/12          88.30          E
041302         1971/06/13          85.80          E
041302         1971/06/14          81.80          E
041302         1971/06/15          75.90          E
041302         1971/06/16          70.50          E
041302         1971/06/17          64.30          E
041302         1971/06/18          59.50          E
041302         1971/06/19          56.60          E
041302         1971/06/20          53.80          E
041302         1971/06/21          51.50          E
041302         1971/06/22          49.30          E
041302         1971/06/23          47.60          E
041302         1971/06/24          45.30          E
041302         1971/06/25          49.60          E
041302         1971/06/26          56.60          E
041302         1971/06/27          60.00          E
041302         1971/06/28          55.20          E
041302         1971/06/29          49.60          E
041302         1971/06/30          48.10          E
041302         1971/07/01          51.00          E
041302         1971/07/02          58.00          E
041302         1971/07/03          64.00          E
041302         1971/07/04          65.40          E
041302         1971/07/05          64.60          E
041302         1971/07/06          61.40          E
041302         1971/07/07          57.80          E
041302         1971/07/08          54.10          E
041302         1971/07/09          50.70          E
041302         1971/07/10          46.70          E
041302         1971/07/11          42.80          E
041302         1971/07/12          39.90          E
041302         1971/07/13          37.10          E
041302         1971/07/14          34.30          E
041302         1971/07/15          33.70          E
041302         1971/07/16          32.60          E
041302         1971/07/17          31.10          E
041302         1971/07/18          30.00          E
041302         1971/07/19          28.90          E
041302         1971/07/20          32.60          E
041302         1971/07/21          51.00          E
041302         1971/07/22          69.40          E
041302         1971/07/23          63.70          E
041302         1971/07/24          53.80          E
041302         1971/07/25          46.70          E
041302         1971/07/26          41.90          E
041302         1971/07/27          39.10          E
041302         1971/07/28          36.50          E
041302         1971/07/29          33.70          E
041302         1971/07/30          30.60          E
041302         1971/07/31          27.80          E
041302         1971/08/01          24.90          E
041302         1971/08/02          22.70          E
041302         1971/08/03          20.70          E
041302         1971/08/04          18.70          E
041302         1971/08/05          17.30          E
041302         1971/08/06          16.60          E
041302         1971/08/07          15.60          E
041302         1971/08/08          15.00          E
041302         1971/08/09          14.30          E
041302         1971/08/10          13.90          E
041302         1971/08/11          13.50          E
041302         1971/08/12          13.00          E
041302         1971/08/13          12.60          E
041302         1971/08/14          12.30          E
041302         1971/08/15          11.90          E
041302         1971/08/16          11.80          E
041302         1971/08/17          11.50          E
041302         1971/08/18          11.50          E
041302         1971/08/19          11.30          E
041302         1971/08/20          11.00          E
041302         1971/08/21          10.80          E
041302         1971/08/22          10.70          E
041302         1971/08/23          10.50          E
041302         1971/08/24          10.50          E
041302         1971/08/25          10.50          E
041302         1971/08/26          10.60          E
041302         1971/08/27          10.60          E
041302         1971/08/28          10.50          E
041302         1971/08/29          10.30          E
041302         1971/08/30          10.20          E
041302         1971/08/31          10.10          E
041302         1971/09/01          10.10          E
041302         1971/09/02          10.10          E
041302         1971/09/03          10.10          E
041302         1971/09/04          9.970          E
041302         1971/09/05          9.910          E
041302         1971/09/06          9.940          E
041302         1971/09/07          10.20          E
041302         1971/09/08          10.30          E
041302         1971/09/09          10.30          E
041302         1971/09/10          10.10          E
041302         1971/09/11          9.910          E
041302         1971/09/12          9.910          E
041302         1971/09/13          10.00          E
041302         1971/09/14          10.10          E
041302         1971/09/15          10.30          E
041302         1971/09/16          10.30          E
041302         1971/09/17          10.20          E
041302         1971/09/18          10.20          E
041302         1971/09/19          10.50          E
041302         1971/09/20          10.90          E
041302         1971/09/21          11.90          E
041302         1971/09/22          12.70          E
041302         1971/09/23          13.60          E
041302         1971/09/24          15.00          E
041302         1971/09/25          16.70          E
041302         1971/09/26          16.40          E
041302         1971/09/27          15.60          E
041302         1971/09/28          15.00          E
041302         1971/09/29          14.20          E
041302         1971/09/30          13.60          E
041302         1971/10/01          12.70          E
041302         1971/10/02          12.10          E
041302         1971/10/03          11.90          E
041302         1971/10/04          11.60          E
041302         1971/10/05          11.40          E
041302         1971/10/06          11.40          E
041302         1971/10/07          11.30          E
041302         1971/10/08          11.30          E
041302         1971/10/09          11.20          E
041302         1971/10/10          11.10          E
041302         1971/10/11          11.00          E
041302         1971/10/12          11.00          E
041302         1971/10/13          11.10          E
041302         1971/10/14          11.10          E
041302         1971/10/15          11.10          E
041302         1971/10/16          11.10          E
041302         1971/10/17          11.20          E
041302         1971/10/18          11.20          E
041302         1971/10/19          11.30          E
041302         1971/10/20          11.30          E
041302         1971/10/21          11.90          E
041302         1971/10/22          12.50          E
041302         1971/10/23          14.20          E
041302         1971/10/24          21.80          E
041302         1971/10/25          32.30          E
041302         1971/10/26          34.50          E
041302         1971/10/27          33.70          E
041302         1971/10/28          32.80          E
041302         1971/10/29          31.40          E
041302         1971/10/30          28.60          E
041302         1971/10/31          26.60          E
041302         1971/11/01          26.20          E
041302         1971/11/02          27.50          E
041302         1971/11/03          28.60          E
041302         1971/11/04          28.60          E
041302         1971/11/05          28.60          E
041302         1971/11/06          27.50          E
041302         1971/11/07          26.10          E
041302         1971/11/08          28.30          E
041302         1971/11/09          27.50          E
041302         1971/11/10          25.50          E
041302         1971/11/11          25.50          E
041302         1971/11/12          25.20          E
041302         1971/11/13          23.50          E
041302         1971/11/14          20.10          E
041302         1971/11/15          18.10          E
041302         1971/11/16          16.70          E
041302         1971/11/17          15.80          E
041302         1971/11/18          14.60          E
041302         1971/11/19          13.90          E
041302         1971/11/20          14.90          E
041302         1971/11/21          18.20          E
041302         1971/11/22          16.40          E
041302         1971/11/23          17.10          E
041302         1971/11/24          14.80          E
041302         1971/11/25          15.10          E
041302         1971/11/26          14.20          E
041302         1971/11/27          13.20          E
041302         1971/11/28          12.50          E
041302         1971/11/29          12.10          E
041302         1971/11/30          11.90          E
041302         1971/12/01          12.50          E
041302         1971/12/02          13.60          MC
041302         1971/12/03          13.00          MC
041302         1971/12/04          12.60          MC
041302         1971/12/05          12.50          MC
041302         1971/12/06          12.50          MC
041302         1971/12/07          12.70          MC
041302         1971/12/08          13.10          MC
041302         1971/12/09          14.20          MC
041302         1971/12/10          15.90          MC
041302         1971/12/11          18.40          MC
041302         1971/12/12          21.80          MC
041302         1971/12/13          26.10          MC
041302         1971/12/14          31.10          MC
041302         1971/12/15          33.10          MC
041302         1971/12/16          30.90          MC
041302         1971/12/17          28.90          MC
041302         1971/12/18          28.00          MC
041302         1971/12/19          27.10          MC
041302         1971/12/20          26.30          MC
041302         1971/12/21          25.50          MC
041302         1971/12/22          24.60          MC
041302         1971/12/23          23.80          MC
041302         1971/12/24          22.90          MC
041302         1971/12/25          22.10          MC
041302         1971/12/26          21.20          MC
041302         1971/12/27          20.10          MC
041302         1971/12/28          19.50          MC
041302         1971/12/29          18.70          MC
041302         1971/12/30          18.10          MC
041302         1971/12/31          18.10          MC
041302         1972/01/01          
041302         1972/01/02          
041302         1972/01/03          
041302         1972/01/04          
041302         1972/01/05          
041302         1972/01/06          
041302         1972/01/07          
041302         1972/01/08          
041302         1972/01/09          
041302         1972/01/10          
041302         1972/01/11          
041302         1972/01/12          
041302         1972/01/13          13.30          MC
041302         1972/01/14          
041302         1972/01/15          
041302         1972/01/16          
041302         1972/01/17          
041302         1972/01/18          
041302         1972/01/19          
041302         1972/01/20          
041302         1972/01/21          
041302         1972/01/22          
041302         1972/01/23          
041302         1972/01/24          
041302         1972/01/25          
041302         1972/01/26          
041302         1972/01/27          
041302         1972/01/28          
041302         1972/01/29          
041302         1972/01/30          
041302         1972/01/31          
041302         1972/02/01          
041302         1972/02/02          
041302         1972/02/03          
041302         1972/02/04          
041302         1972/02/05          
041302         1972/02/06          
041302         1972/02/07          
041302         1972/02/08          
041302         1972/02/09          
041302         1972/02/10          
041302         1972/02/11          
041302         1972/02/12          
041302         1972/02/13          
041302         1972/02/14          
041302         1972/02/15          
041302         1972/02/16          
041302         1972/02/17          
041302         1972/02/18          
041302         1972/02/19          
041302         1972/02/20          
041302         1972/02/21          
041302         1972/02/22          
041302         1972/02/23          
041302         1972/02/24          
041302         1972/02/25          
041302         1972/02/26          
041302         1972/02/27          
041302         1972/02/28          
041302         1972/02/29          
041302         1972/03/01          
041302         1972/03/02          
041302         1972/03/03          
041302         1972/03/04          
041302         1972/03/05          
041302         1972/03/06          
041302         1972/03/07          
041302         1972/03/08          
041302         1972/03/09          
041302         1972/03/10          
041302         1972/03/11          
041302         1972/03/12          
041302         1972/03/13          
041302         1972/03/14          
041302         1972/03/15          10.20          MC
