Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 2018-11-06, préliminaires par la suite
Station:        010902         Petite rivière Cascapédia - à 0,9 km rive gauche aval du pont route-couvert à Saint-Edgar                                                      
Bassin versant: 1340 km²       Régime: Naturel                                           
010902         1981/05/03          
010902         1981/05/04          
010902         1981/05/05          
010902         1981/05/06          
010902         1981/05/07          
010902         1981/05/08          
010902         1981/05/09          
010902         1981/05/10          178.0          J
010902         1981/05/11          
010902         1981/05/12          
010902         1981/05/13          
010902         1981/05/14          
010902         1981/05/15          
010902         1981/05/16          
010902         1981/05/17          
010902         1981/05/18          
010902         1981/05/19          
010902         1981/05/20          
010902         1981/05/21          
010902         1981/05/22          
010902         1981/05/23          
010902         1981/05/24          
010902         1981/05/25          
010902         1981/05/26          
010902         1981/05/27          
010902         1981/05/28          
010902         1981/05/29          
010902         1981/05/30          
010902         1981/05/31          
010902         1981/06/01          
010902         1981/06/02          
010902         1981/06/03          
010902         1981/06/04          
010902         1981/06/05          
010902         1981/06/06          
010902         1981/06/07          
010902         1981/06/08          
010902         1981/06/09          
010902         1981/06/10          
010902         1981/06/11          
010902         1981/06/12          
010902         1981/06/13          
010902         1981/06/14          
010902         1981/06/15          
010902         1981/06/16          
010902         1981/06/17          
010902         1981/06/18          
010902         1981/06/19          
010902         1981/06/20          
010902         1981/06/21          
010902         1981/06/22          
010902         1981/06/23          
010902         1981/06/24          
010902         1981/06/25          
010902         1981/06/26          
010902         1981/06/27          
010902         1981/06/28          
010902         1981/06/29          
010902         1981/06/30          
010902         1981/07/01          
010902         1981/07/02          
010902         1981/07/03          
010902         1981/07/04          
010902         1981/07/05          
010902         1981/07/06          
010902         1981/07/07          
010902         1981/07/08          36.60          J
010902         1981/07/09          35.70          MC
010902         1981/07/10          33.10          MC
010902         1981/07/11          31.30          MC
010902         1981/07/12          29.60          MC
010902         1981/07/13          27.70          MC
010902         1981/07/14          26.30          MC
010902         1981/07/15          25.20          MC
010902         1981/07/16          23.90          MC
010902         1981/07/17          22.60          MC
010902         1981/07/18          21.50          MC
010902         1981/07/19          20.80          MC
010902         1981/07/20          19.80          MC
010902         1981/07/21          19.60          MC
010902         1981/07/22          19.90          MC
010902         1981/07/23          18.80          MC
010902         1981/07/24          17.60          MC
010902         1981/07/25          16.70          MC
010902         1981/07/26          15.90          MC
010902         1981/07/27          16.30          MC
010902         1981/07/28          17.40          MC
010902         1981/07/29          15.90          MC
010902         1981/07/30          15.20          MC
010902         1981/07/31          14.80          MC
010902         1981/08/01          14.10          MC
010902         1981/08/02          13.60          MC
010902         1981/08/03          13.60          MC
010902         1981/08/04          13.90          MC
010902         1981/08/05          13.40          MC
010902         1981/08/06          13.90          MC
010902         1981/08/07          14.40          MC
010902         1981/08/08          16.00          MC
010902         1981/08/09          18.40          MC
010902         1981/08/10          20.00          MC
010902         1981/08/11          21.70          MC
010902         1981/08/12          23.80          MC
010902         1981/08/13          26.20          MC
010902         1981/08/14          26.90          MC
010902         1981/08/15          27.00          MC
010902         1981/08/16          28.60          MC
010902         1981/08/17          29.20          MC
010902         1981/08/18          28.70          MC
010902         1981/08/19          27.20          MC
010902         1981/08/20          26.10          MC
010902         1981/08/21          25.40          MC
010902         1981/08/22          24.40          MC
010902         1981/08/23          23.50          MC
010902         1981/08/24          22.90          MC
010902         1981/08/25          22.10          MC
010902         1981/08/26          21.20          MC
010902         1981/08/27          20.30          MC
010902         1981/08/28          19.40          MC
010902         1981/08/29          18.60          MC
010902         1981/08/30          17.90          MC
010902         1981/08/31          17.30          MC
010902         1981/09/01          16.70          MC
010902         1981/09/02          16.10          MC
010902         1981/09/03          15.50          MC
010902         1981/09/04          15.00          MC
010902         1981/09/05          14.50          MC
010902         1981/09/06          14.00          MC
010902         1981/09/07          13.50          MC
010902         1981/09/08          13.20          MC
010902         1981/09/09          13.30          MC
010902         1981/09/10          14.60          MC
010902         1981/09/11          14.00          MC
010902         1981/09/12          13.10          J
010902         1981/09/13          12.70          MC
010902         1981/09/14          12.10          MC
010902         1981/09/15          11.50          MC
010902         1981/09/16          11.40          MC
010902         1981/09/17          11.20          MC
010902         1981/09/18          10.60          MC
010902         1981/09/19          10.30          MC
010902         1981/09/20          14.30          MC
010902         1981/09/21          17.60          MC
010902         1981/09/22          17.60          MC
010902         1981/09/23          16.70          MC
010902         1981/09/24          16.30          MC
010902         1981/09/25          16.20          MC
010902         1981/09/26          15.60          MC
010902         1981/09/27          14.90          MC
010902         1981/09/28          15.70          MC
010902         1981/09/29          16.70          MC
010902         1981/09/30          16.80          MC
010902         1981/10/01          16.10          MC
010902         1981/10/02          16.00          MC
010902         1981/10/03          18.50          MC
010902         1981/10/04          27.90          MC
010902         1981/10/05          38.40          MC
010902         1981/10/06          41.40          MC
010902         1981/10/07          42.20          MC
010902         1981/10/08          47.10          MC
010902         1981/10/09          54.50          MC
010902         1981/10/10          58.30          MC
010902         1981/10/11          56.40          MC
010902         1981/10/12          52.10          MC
010902         1981/10/13          47.70          MC
010902         1981/10/14          44.10          MC
010902         1981/10/15          40.80          MC
010902         1981/10/16          37.90          MC
010902         1981/10/17          35.10          MC
010902         1981/10/18          32.50          MC
010902         1981/10/19          33.90          MC
010902         1981/10/20          40.00          MC
010902         1981/10/21          40.40          MC
010902         1981/10/22          39.30          MC
010902         1981/10/23          39.50          MC
010902         1981/10/24          86.00          MC
010902         1981/10/25          155.0          MC
010902         1981/10/26          131.0          MC
010902         1981/10/27          106.0          MC
010902         1981/10/28          93.70          MC
010902         1981/10/29          82.60          MC
010902         1981/10/30          74.90          MC
010902         1981/10/31          68.50          MC
010902         1981/11/01          62.60          MC
010902         1981/11/02          57.80          MC
010902         1981/11/03          52.80          MC
010902         1981/11/04          47.70          MC
010902         1981/11/05          43.50          MC
010902         1981/11/06          40.50          MC
010902         1981/11/07          38.40          J
010902         1981/11/08          39.10          MC
010902         1981/11/09          36.30          MC
010902         1981/11/10          34.10          MC
010902         1981/11/11          32.70          MC
010902         1981/11/12          31.60          MC
010902         1981/11/13          30.30          MC
010902         1981/11/14          29.30          MC
010902         1981/11/15          28.20          MC
010902         1981/11/16          27.20          MC
010902         1981/11/17          26.20          MC
010902         1981/11/18          25.40          MC
010902         1981/11/19          25.20          MC
010902         1981/11/20          24.00          MC
010902         1981/11/21          24.80          MC
010902         1981/11/22          29.30          MC
010902         1981/11/23          30.20          MC
010902         1981/11/24          29.60          MC
010902         1981/11/25          28.90          MC
010902         1981/11/26          28.10          MC
010902         1981/11/27          27.20          MC
010902         1981/11/28          26.60          MC
010902         1981/11/29          25.90          MC
010902         1981/11/30          24.60          MC
010902         1981/12/01          23.90          MC
010902         1981/12/02          24.30          MC
010902         1981/12/03          24.30          MC
010902         1981/12/04          27.90          MC
010902         1981/12/05          30.50          MC
010902         1981/12/06          31.70          MC
010902         1981/12/07          60.80          MC
010902         1981/12/08          95.20          MC
010902         1981/12/09          106.0          MC
010902         1981/12/10          101.0          MC
010902         1981/12/11          91.40          MC
010902         1981/12/12          81.40          MC
010902         1981/12/13          72.20          MC
010902         1981/12/14          64.50          MC
010902         1981/12/15          58.30          MC
010902         1981/12/16          54.20          MC
010902         1981/12/17          50.70          MC
010902         1981/12/18          46.10          MC
010902         1981/12/19          42.80          MC
010902         1981/12/20          39.90          MC
010902         1981/12/21          35.50          R
010902         1981/12/22          34.50          R
010902         1981/12/23          31.30          R
010902         1981/12/24          29.20          R
010902         1981/12/25          27.10          R
010902         1981/12/26          24.70          R
010902         1981/12/27          23.10          R
010902         1981/12/28          21.80          R
010902         1981/12/29          20.00          R
010902         1981/12/30          19.20          R
010902         1981/12/31          18.80          R
010902         1982/01/01          18.80          R
010902         1982/01/02          19.70          R
010902         1982/01/03          20.00          R
010902         1982/01/04          19.30          R
010902         1982/01/05          18.10          R
010902         1982/01/06          16.90          R
010902         1982/01/07          15.90          R
010902         1982/01/08          15.00          R
010902         1982/01/09          14.20          R
010902         1982/01/10          13.40          R
010902         1982/01/11          12.60          R
010902         1982/01/12          11.90          R
010902         1982/01/13          11.10          R
010902         1982/01/14          10.50          J
010902         1982/01/15          10.10          R
010902         1982/01/16          9.650          R
010902         1982/01/17          9.300          R
010902         1982/01/18          8.950          R
010902         1982/01/19          8.750          R
010902         1982/01/20          8.480          R
010902         1982/01/21          8.190          R
010902         1982/01/22          7.980          R
010902         1982/01/23          7.750          R
010902         1982/01/24          7.600          R
010902         1982/01/25          7.400          R
010902         1982/01/26          7.220          R
010902         1982/01/27          7.100          R
010902         1982/01/28          6.980          R
010902         1982/01/29          6.820          R
010902         1982/01/30          6.710          R
010902         1982/01/31          6.560          R
010902         1982/02/01          6.410          R
010902         1982/02/02          6.280          R
010902         1982/02/03          6.180          R
010902         1982/02/04          6.060          R
010902         1982/02/05          5.980          R
010902         1982/02/06          5.930          R
010902         1982/02/07          5.820          R
010902         1982/02/08          5.750          R
010902         1982/02/09          5.680          R
010902         1982/02/10          5.600          R
010902         1982/02/11          5.540          R
010902         1982/02/12          5.500          R
010902         1982/02/13          5.480          R
010902         1982/02/14          5.400          R
010902         1982/02/15          5.380          R
010902         1982/02/16          5.330          R
010902         1982/02/17          5.260          R
010902         1982/02/18          5.220          R
010902         1982/02/19          5.200          R
010902         1982/02/20          5.140          R
010902         1982/02/21          5.080          R
010902         1982/02/22          5.020          R
010902         1982/02/23          5.000          R
010902         1982/02/24          4.980          R
010902         1982/02/25          4.940          R
010902         1982/02/26          4.900          R
010902         1982/02/27          4.880          R
010902         1982/02/28          4.850          R
010902         1982/03/01          4.800          R
010902         1982/03/02          4.750          R
010902         1982/03/03          4.740          R
010902         1982/03/04          4.720          R
010902         1982/03/05          4.700          R
010902         1982/03/06          4.680          R
010902         1982/03/07          4.660          R
010902         1982/03/08          4.650          R
010902         1982/03/09          4.620          R
010902         1982/03/10          4.600          R
010902         1982/03/11          4.590          R
010902         1982/03/12          4.570          R
010902         1982/03/13          4.560          R
010902         1982/03/14          4.550          R
010902         1982/03/15          4.540          R
010902         1982/03/16          4.530          R
010902         1982/03/17          4.520          R
010902         1982/03/18          4.510          R
010902         1982/03/19          4.480          J
010902         1982/03/20          4.460          R
010902         1982/03/21          4.450          R
010902         1982/03/22          4.410          R
010902         1982/03/23          4.390          R
010902         1982/03/24          4.370          R
010902         1982/03/25          4.350          R
010902         1982/03/26          4.360          R
010902         1982/03/27          4.460          R
010902         1982/03/28          4.620          R
010902         1982/03/29          4.640          R
010902         1982/03/30          4.610          R
010902         1982/03/31          4.550          R
010902         1982/04/01          4.510          R
010902         1982/04/02          4.450          R
010902         1982/04/03          4.400          R
010902         1982/04/04          4.470          R
010902         1982/04/05          4.820          R
010902         1982/04/06          4.860          R
010902         1982/04/07          4.860          R
010902         1982/04/08          4.800          R
010902         1982/04/09          4.740          R
010902         1982/04/10          4.650          R
010902         1982/04/11          4.600          R
010902         1982/04/12          4.560          R
010902         1982/04/13          4.540          R
010902         1982/04/14          4.510          R
010902         1982/04/15          4.490          R
010902         1982/04/16          4.470          R
010902         1982/04/17          4.450          R
010902         1982/04/18          4.420          R
010902         1982/04/19          6.350          R
010902         1982/04/20          7.400          R
010902         1982/04/21          10.00          R
010902         1982/04/22          11.00          R
010902         1982/04/23          11.20          R
010902         1982/04/24          11.50          R
010902         1982/04/25          12.00          R
010902         1982/04/26          17.30          R
010902         1982/04/27          50.40          MC
010902         1982/04/28          92.50          MC
010902         1982/04/29          80.30          MC
010902         1982/04/30          69.80          MC
010902         1982/05/01          59.50          MC
010902         1982/05/02          52.30          MC
010902         1982/05/03          49.20          MC
010902         1982/05/04          59.00          MC
010902         1982/05/05          78.20          MC
010902         1982/05/06          94.20          MC
010902         1982/05/07          106.0          MC
010902         1982/05/08          148.0          MC
010902         1982/05/09          227.0          MC
010902         1982/05/10          246.0          MC
010902         1982/05/11          208.0          MC
010902         1982/05/12          170.0          MC
010902         1982/05/13          138.0          MC
010902         1982/05/14          124.0          MC
010902         1982/05/15          120.0          MC
010902         1982/05/16          122.0          MC
010902         1982/05/17          124.0          MC
010902         1982/05/18          116.0          MC
010902         1982/05/19          105.0          MC
010902         1982/05/20          101.0          MC
010902         1982/05/21          104.0          MC
010902         1982/05/22          102.0          MC
010902         1982/05/23          93.30          MC
010902         1982/05/24          86.50          MC
010902         1982/05/25          86.60          MC
010902         1982/05/26          95.20          MC
010902         1982/05/27          107.0          MC
010902         1982/05/28          102.0          MC
010902         1982/05/29          92.80          MC
010902         1982/05/30          89.00          MC
010902         1982/05/31          84.50          MC
010902         1982/06/01          78.70          MC
010902         1982/06/02          73.80          MC
010902         1982/06/03          85.80          J
010902         1982/06/04          90.70          MC
010902         1982/06/05          80.40          MC
010902         1982/06/06          71.40          MC
010902         1982/06/07          63.60          MC
010902         1982/06/08          57.10          MC
010902         1982/06/09          51.80          MC
010902         1982/06/10          47.20          MC
010902         1982/06/11          43.00          MC
010902         1982/06/12          39.50          MC
010902         1982/06/13          36.30          MC
010902         1982/06/14          33.50          MC
010902         1982/06/15          31.60          MC
010902         1982/06/16          30.40          MC
010902         1982/06/17          31.70          MC
010902         1982/06/18          29.20          MC
010902         1982/06/19          27.00          MC
010902         1982/06/20          25.80          MC
010902         1982/06/21          26.10          MC
010902         1982/06/22          28.10          MC
010902         1982/06/23          30.50          MC
010902         1982/06/24          32.60          MC
010902         1982/06/25          33.40          MC
010902         1982/06/26          33.40          MC
010902         1982/06/27          33.20          MC
010902         1982/06/28          32.10          MC
010902         1982/06/29          31.30          MC
010902         1982/06/30          31.70          MC
010902         1982/07/01          31.10          MC
010902         1982/07/02          30.50          MC
010902         1982/07/03          31.60          MC
010902         1982/07/04          30.60          MC
010902         1982/07/05          29.50          MC
010902         1982/07/06          28.70          MC
010902         1982/07/07          28.60          MC
010902         1982/07/08          27.90          MC
010902         1982/07/09          26.10          MC
010902         1982/07/10          24.70          MC
010902         1982/07/11          23.40          MC
010902         1982/07/12          22.20          MC
010902         1982/07/13          21.10          MC
010902         1982/07/14          20.10          MC
010902         1982/07/15          19.20          MC
010902         1982/07/16          18.50          MC
010902         1982/07/17          17.80          MC
010902         1982/07/18          17.60          MC
010902         1982/07/19          17.30          MC
010902         1982/07/20          17.00          MC
010902         1982/07/21          15.70          MC
010902         1982/07/22          24.00          MC
010902         1982/07/23          202.0          MC
010902         1982/07/24          132.0          MC
010902         1982/07/25          88.00          MC
010902         1982/07/26          70.40          MC
010902         1982/07/27          59.20          MC
010902         1982/07/28          51.00          MC
010902         1982/07/29          51.70          MC
010902         1982/07/30          61.80          MC
010902         1982/07/31          63.40          MC
010902         1982/08/01          61.30          MC
010902         1982/08/02          57.40          MC
010902         1982/08/03          51.70          MC
010902         1982/08/04          47.00          MC
010902         1982/08/05          43.10          MC
010902         1982/08/06          40.50          MC
010902         1982/08/07          37.70          MC
010902         1982/08/08          35.20          MC
010902         1982/08/09          32.20          MC
010902         1982/08/10          31.80          MC
010902         1982/08/11          30.70          MC
010902         1982/08/12          28.00          MC
010902         1982/08/13          25.90          MC
010902         1982/08/14          24.90          MC
010902         1982/08/15          24.30          MC
010902         1982/08/16          23.20          MC
010902         1982/08/17          22.00          MC
010902         1982/08/18          21.00          MC
010902         1982/08/19          19.70          MC
010902         1982/08/20          19.40          MC
010902         1982/08/21          19.40          MC
010902         1982/08/22          18.40          MC
010902         1982/08/23          17.40          MC
010902         1982/08/24          17.40          MC
010902         1982/08/25          18.00          MC
010902         1982/08/26          18.00          J
010902         1982/08/27          17.90          MC
010902         1982/08/28          20.20          MC
010902         1982/08/29          19.00          MC
010902         1982/08/30          18.30          MC
010902         1982/08/31          18.60          MC
010902         1982/09/01          19.60          MC
010902         1982/09/02          20.10          MC
010902         1982/09/03          22.40          MC
010902         1982/09/04          25.50          MC
010902         1982/09/05          28.60          MC
010902         1982/09/06          30.30          MC
010902         1982/09/07          30.90          MC
010902         1982/09/08          30.80          MC
010902         1982/09/09          29.90          MC
010902         1982/09/10          29.10          MC
010902         1982/09/11          27.50          MC
010902         1982/09/12          26.00          MC
010902         1982/09/13          24.60          MC
010902         1982/09/14          23.20          MC
010902         1982/09/15          22.90          MC
010902         1982/09/16          22.30          MC
010902         1982/09/17          22.40          MC
010902         1982/09/18          22.30          MC
010902         1982/09/19          21.60          MC
010902         1982/09/20          21.00          MC
010902         1982/09/21          20.30          MC
010902         1982/09/22          19.70          MC
010902         1982/09/23          19.30          MC
010902         1982/09/24          19.20          MC
010902         1982/09/25          18.80          MC
010902         1982/09/26          18.20          MC
010902         1982/09/27          17.70          MC
010902         1982/09/28          17.50          MC
010902         1982/09/29          16.80          MC
010902         1982/09/30          16.40          MC
010902         1982/10/01          16.20          MC
010902         1982/10/02          16.10          MC
010902         1982/10/03          15.60          MC
010902         1982/10/04          15.00          MC
010902         1982/10/05          14.50          MC
010902         1982/10/06          14.00          MC
010902         1982/10/07          13.60          MC
010902         1982/10/08          13.30          MC
010902         1982/10/09          12.90          MC
010902         1982/10/10          12.50          MC
010902         1982/10/11          12.20          MC
010902         1982/10/12          11.90          MC
010902         1982/10/13          11.60          MC
010902         1982/10/14          11.50          MC
010902         1982/10/15          11.60          MC
010902         1982/10/16          11.60          MC
010902         1982/10/17          11.40          MC
010902         1982/10/18          11.40          MC
010902         1982/10/19          11.10          MC
010902         1982/10/20          10.80          MC
010902         1982/10/21          10.60          MC
010902         1982/10/22          10.30          MC
010902         1982/10/23          10.10          MC
010902         1982/10/24          9.930          MC
010902         1982/10/25          9.770          MC
010902         1982/10/26          9.620          MC
010902         1982/10/27          9.460          MC
010902         1982/10/28          9.320          J
010902         1982/10/29          9.270          MC
010902         1982/10/30          9.270          MC
010902         1982/10/31          9.240          MC
010902         1982/11/01          9.100          MC
010902         1982/11/02          8.990          MC
010902         1982/11/03          8.930          MC
010902         1982/11/04          9.200          MC
010902         1982/11/05          10.10          MC
010902         1982/11/06          19.90          MC
010902         1982/11/07          37.80          MC
010902         1982/11/08          40.80          MC
010902         1982/11/09          40.20          MC
010902         1982/11/10          38.10          MC
010902         1982/11/11          35.60          MC
010902         1982/11/12          33.70          MC
010902         1982/11/13          35.80          MC
010902         1982/11/14          57.90          MC
010902         1982/11/15          70.40          MC
010902         1982/11/16          68.60          MC
010902         1982/11/17          61.30          MC
010902         1982/11/18          55.00          MC
010902         1982/11/19          49.50          MC
010902         1982/11/20          44.50          R
010902         1982/11/21          38.00          R
010902         1982/11/22          34.40          R
010902         1982/11/23          31.30          R
010902         1982/11/24          28.00          R
010902         1982/11/25          30.50          R
010902         1982/11/26          33.00          R
010902         1982/11/27          33.00          R
010902         1982/11/28          29.80          R
010902         1982/11/29          26.00          R
010902         1982/11/30          23.20          R
010902         1982/12/01          21.00          R
010902         1982/12/02          20.80          R
010902         1982/12/03          24.50          R
010902         1982/12/04          25.60          R
010902         1982/12/05          25.20          R
010902         1982/12/06          24.00          R
010902         1982/12/07          22.70          R
010902         1982/12/08          22.00          R
010902         1982/12/09          20.90          R
010902         1982/12/10          20.20          R
010902         1982/12/11          19.70          R
010902         1982/12/12          19.20          R
010902         1982/12/13          18.80          R
010902         1982/12/14          18.20          R
010902         1982/12/15          17.90          R
010902         1982/12/16          17.50          R
010902         1982/12/17          17.20          R
010902         1982/12/18          46.50          R
010902         1982/12/19          44.00          R
010902         1982/12/20          37.00          R
010902         1982/12/21          28.50          R
010902         1982/12/22          25.00          R
010902         1982/12/23          23.00          R
010902         1982/12/24          21.80          R
010902         1982/12/25          21.30          R
010902         1982/12/26          24.00          R
010902         1982/12/27          27.00          R
010902         1982/12/28          24.80          R
010902         1982/12/29          28.70          R
010902         1982/12/30          24.60          R
010902         1982/12/31          22.50          R
010902         1983/01/01          20.50          R
010902         1983/01/02          19.20          R
010902         1983/01/03          18.00          R
010902         1983/01/04          17.10          R
010902         1983/01/05          16.60          R
010902         1983/01/06          15.70          R
010902         1983/01/07          14.90          R
010902         1983/01/08          14.10          R
010902         1983/01/09          13.70          R
010902         1983/01/10          13.30          R
010902         1983/01/11          13.20          R
010902         1983/01/12          18.00          R
010902         1983/01/13          30.90          J
010902         1983/01/14          25.00          R
010902         1983/01/15          20.00          R
010902         1983/01/16          17.60          R
010902         1983/01/17          16.30          R
010902         1983/01/18          15.60          R
010902         1983/01/19          14.80          R
010902         1983/01/20          14.20          R
010902         1983/01/21          13.70          R
010902         1983/01/22          13.20          R
010902         1983/01/23          12.70          R
010902         1983/01/24          12.40          R
010902         1983/01/25          12.20          R
010902         1983/01/26          11.80          R
010902         1983/01/27          11.50          R
010902         1983/01/28          11.20          R
010902         1983/01/29          10.80          R
010902         1983/01/30          10.60          R
010902         1983/01/31          10.40          R
010902         1983/02/01          10.30          R
010902         1983/02/02          10.10          R
010902         1983/02/03          10.00          R
010902         1983/02/04          10.20          R
010902         1983/02/05          13.00          R
010902         1983/02/06          12.80          R
010902         1983/02/07          12.10          R
010902         1983/02/08          11.70          R
010902         1983/02/09          11.30          R
010902         1983/02/10          11.00          R
010902         1983/02/11          10.70          R
010902         1983/02/12          10.50          R
010902         1983/02/13          10.20          R
010902         1983/02/14          9.980          R
010902         1983/02/15          9.720          R
010902         1983/02/16          9.520          R
010902         1983/02/17          9.330          R
010902         1983/02/18          9.200          R
010902         1983/02/19          9.000          R
010902         1983/02/20          8.870          R
010902         1983/02/21          8.800          R
010902         1983/02/22          8.720          R
010902         1983/02/23          8.620          R
010902         1983/02/24          8.560          R
010902         1983/02/25          8.470          R
010902         1983/02/26          8.400          R
010902         1983/02/27          8.350          R
010902         1983/02/28          8.250          R
010902         1983/03/01          8.150          R
010902         1983/03/02          8.070          R
010902         1983/03/03          8.020          R
010902         1983/03/04          8.000          R
010902         1983/03/05          8.000          R
010902         1983/03/06          7.960          R
010902         1983/03/07          7.940          R
010902         1983/03/08          7.900          R
010902         1983/03/09          7.850          R
010902         1983/03/10          7.950          J
010902         1983/03/11          7.970          R
010902         1983/03/12          8.250          R
010902         1983/03/13          9.000          R
010902         1983/03/14          9.900          R
010902         1983/03/15          9.000          R
010902         1983/03/16          8.550          R
010902         1983/03/17          8.350          R
010902         1983/03/18          8.240          R
010902         1983/03/19          8.430          R
010902         1983/03/20          9.600          R
010902         1983/03/21          15.00          R
010902         1983/03/22          25.00          R
010902         1983/03/23          35.00          R
010902         1983/03/24          29.20          R
010902         1983/03/25          25.90          R
010902         1983/03/26          23.80          R
010902         1983/03/27          21.80          R
010902         1983/03/28          20.00          R
010902         1983/03/29          18.40          R
010902         1983/03/30          16.70          R
010902         1983/03/31          15.20          R
010902         1983/04/01          14.00          R
010902         1983/04/02          13.10          R
010902         1983/04/03          12.70          R
010902         1983/04/04          12.50          R
010902         1983/04/05          12.60          R
010902         1983/04/06          13.00          R
010902         1983/04/07          14.00          R
010902         1983/04/08          14.90          R
010902         1983/04/09          15.20          R
010902         1983/04/10          15.80          R
010902         1983/04/11          18.00          R
010902         1983/04/12          20.00          R
010902         1983/04/13          21.00          R
