Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1995-10-25
Station:        024010         Bullard - à 1,1 km en amont du pont-route 267 à Saint-Jean-de-Brébeuf                                                                          
Bassin versant: 25.7 km²       Régime: Naturel                                           
Coordonnées:    (NAD83) 46° 10' 32" // -71° 27' 26"

Date de création du fichier: 2012-06-29 05:50
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
024010         1977/11/01          0.216          MC
024010         1977/11/02          
024010         1977/11/03          
024010         1977/11/04          
024010         1977/11/05          
024010         1977/11/06          
024010         1977/11/07          
024010         1977/11/08          
024010         1977/11/09          
024010         1977/11/10          
024010         1977/11/11          
024010         1977/11/12          
024010         1977/11/13          
024010         1977/11/14          
024010         1977/11/15          0.265          MC
024010         1977/11/16          
024010         1977/11/17          
024010         1977/11/18          
024010         1977/11/19          
024010         1977/11/20          
024010         1977/11/21          
024010         1977/11/22          
024010         1977/11/23          
024010         1977/11/24          
024010         1977/11/25          
024010         1977/11/26          
024010         1977/11/27          
024010         1977/11/28          
024010         1977/11/29          
024010         1977/11/30          
024010         1977/12/01          
024010         1977/12/02          
024010         1977/12/03          
024010         1977/12/04          
024010         1977/12/05          
024010         1977/12/06          
024010         1977/12/07          
024010         1977/12/08          
024010         1977/12/09          
024010         1977/12/10          
024010         1977/12/11          
024010         1977/12/12          
024010         1977/12/13          
024010         1977/12/14          
024010         1977/12/15          
024010         1977/12/16          
024010         1977/12/17          
024010         1977/12/18          
024010         1977/12/19          
024010         1977/12/20          
024010         1977/12/21          
024010         1977/12/22          
024010         1977/12/23          
024010         1977/12/24          
024010         1977/12/25          
024010         1977/12/26          
024010         1977/12/27          
024010         1977/12/28          
024010         1977/12/29          
024010         1977/12/30          
024010         1977/12/31          
024010         1978/01/01          
024010         1978/01/02          
024010         1978/01/03          
024010         1978/01/04          
024010         1978/01/05          
024010         1978/01/06          
024010         1978/01/07          
024010         1978/01/08          
024010         1978/01/09          
024010         1978/01/10          
024010         1978/01/11          
024010         1978/01/12          
024010         1978/01/13          
024010         1978/01/14          
024010         1978/01/15          
024010         1978/01/16          
024010         1978/01/17          
024010         1978/01/18          
024010         1978/01/19          
024010         1978/01/20          
024010         1978/01/21          
024010         1978/01/22          
024010         1978/01/23          
024010         1978/01/24          
024010         1978/01/25          
024010         1978/01/26          
024010         1978/01/27          
024010         1978/01/28          
024010         1978/01/29          
024010         1978/01/30          
024010         1978/01/31          
024010         1978/02/01          
024010         1978/02/02          
024010         1978/02/03          
024010         1978/02/04          
024010         1978/02/05          
024010         1978/02/06          
024010         1978/02/07          
024010         1978/02/08          
024010         1978/02/09          
024010         1978/02/10          
024010         1978/02/11          
024010         1978/02/12          
024010         1978/02/13          
024010         1978/02/14          
024010         1978/02/15          
024010         1978/02/16          
024010         1978/02/17          
024010         1978/02/18          
024010         1978/02/19          
024010         1978/02/20          
024010         1978/02/21          
024010         1978/02/22          
024010         1978/02/23          
024010         1978/02/24          
024010         1978/02/25          
024010         1978/02/26          
024010         1978/02/27          
024010         1978/02/28          
024010         1978/03/01          
024010         1978/03/02          
024010         1978/03/03          
024010         1978/03/04          
024010         1978/03/05          
024010         1978/03/06          
024010         1978/03/07          
024010         1978/03/08          
024010         1978/03/09          
024010         1978/03/10          
024010         1978/03/11          
024010         1978/03/12          
024010         1978/03/13          
024010         1978/03/14          
024010         1978/03/15          
024010         1978/03/16          
024010         1978/03/17          
024010         1978/03/18          
024010         1978/03/19          
024010         1978/03/20          
024010         1978/03/21          
024010         1978/03/22          
024010         1978/03/23          
024010         1978/03/24          
024010         1978/03/25          
024010         1978/03/26          
024010         1978/03/27          
024010         1978/03/28          
024010         1978/03/29          
024010         1978/03/30          
024010         1978/03/31          
024010         1978/04/01          
024010         1978/04/02          
024010         1978/04/03          
024010         1978/04/04          
024010         1978/04/05          
024010         1978/04/06          
024010         1978/04/07          
024010         1978/04/08          
024010         1978/04/09          
024010         1978/04/10          
024010         1978/04/11          
024010         1978/04/12          
024010         1978/04/13          
024010         1978/04/14          
024010         1978/04/15          
024010         1978/04/16          
024010         1978/04/17          
024010         1978/04/18          
024010         1978/04/19          
024010         1978/04/20          
024010         1978/04/21          4.840          MC
024010         1978/04/22          4.020          MC
024010         1978/04/23          4.150          MC
024010         1978/04/24          3.860          MC
024010         1978/04/25          5.570          J
024010         1978/04/26          7.590          J
024010         1978/04/27          8.260          MC
024010         1978/04/28          8.690          MC
024010         1978/04/29          7.800          MC
024010         1978/04/30          4.330          MC
024010         1978/05/01          1.970          MC
024010         1978/05/02          1.490          MC
024010         1978/05/03          1.640          J
024010         1978/05/04          2.520          MC
024010         1978/05/05          4.820          MC
024010         1978/05/06          6.230          MC
024010         1978/05/07          6.960          MC
024010         1978/05/08          6.750          MC
024010         1978/05/09          11.70          MC
024010         1978/05/10          7.980          J
024010         1978/05/11          4.110          MC
024010         1978/05/12          3.010          MC
024010         1978/05/13          2.400          MC
024010         1978/05/14          1.710          MC
024010         1978/05/15          1.190          MC
024010         1978/05/16          0.805          MC
024010         1978/05/17          0.982          MC
024010         1978/05/18          0.604          MC
024010         1978/05/19          0.460          MC
024010         1978/05/20          0.373          MC
024010         1978/05/21          1.080          MC
024010         1978/05/22          0.456          MC
024010         1978/05/23          0.284          MC
024010         1978/05/24          0.245          MC
024010         1978/05/25          0.199          MC
024010         1978/05/26          0.173          MC
024010         1978/05/27          0.160          MC
024010         1978/05/28          0.141          MC
024010         1978/05/29          0.122          MC
024010         1978/05/30          0.110          MC
024010         1978/05/31          0.103          MC
024010         1978/06/01          0.104          MC
024010         1978/06/02          0.117          MC
024010         1978/06/03          0.533          MC
024010         1978/06/04          0.152          MC
024010         1978/06/05          0.156          MC
024010         1978/06/06          0.204          MC
024010         1978/06/07          0.123          MC
024010         1978/06/08          1.190          MC
024010         1978/06/09          1.170          MC
024010         1978/06/10          0.559          MC
024010         1978/06/11          0.207          MC
024010         1978/06/12          0.136          MC
024010         1978/06/13          0.590          MC
024010         1978/06/14          2.860          MC
024010         1978/06/15          0.668          MC
024010         1978/06/16          0.260          MC
024010         1978/06/17          0.172          MC
024010         1978/06/18          0.319          MC
024010         1978/06/19          2.320          MC
024010         1978/06/20          4.330          MC
024010         1978/06/21          1.910          MC
024010         1978/06/22          1.770          MC
024010         1978/06/23          0.901          MC
024010         1978/06/24          0.742          MC
024010         1978/06/25          0.434          MC
024010         1978/06/26          0.248          MC
024010         1978/06/27          0.212          MC
024010         1978/06/28          0.417          MC
024010         1978/06/29          0.207          MC
024010         1978/06/30          0.175          MC
024010         1978/07/01          0.169          MC
024010         1978/07/02          0.146          MC
024010         1978/07/03          0.133          MC
024010         1978/07/04          0.117          MC
024010         1978/07/05          0.110          MC
024010         1978/07/06          0.100          MC
024010         1978/07/07          0.091          MC
024010         1978/07/08          0.093          MC
024010         1978/07/09          0.129          MC
024010         1978/07/10          0.138          MC
024010         1978/07/11          0.143          J
024010         1978/07/12          0.102          MC
024010         1978/07/13          0.086          MC
024010         1978/07/14          0.076          MC
024010         1978/07/15          0.075          MC
024010         1978/07/16          0.075          MC
024010         1978/07/17          0.072          MC
024010         1978/07/18          0.067          MC
024010         1978/07/19          0.079          MC
024010         1978/07/20          0.106          MC
024010         1978/07/21          0.079          MC
024010         1978/07/22          0.073          MC
024010         1978/07/23          0.135          MC
024010         1978/07/24          0.139          MC
024010         1978/07/25          0.078          J
024010         1978/07/26          0.066          MC
024010         1978/07/27          0.111          MC
024010         1978/07/28          0.567          MC
024010         1978/07/29          0.132          MC
024010         1978/07/30          0.103          MC
024010         1978/07/31          0.081          MC
024010         1978/08/01          0.070          MC
024010         1978/08/02          0.070          MC
024010         1978/08/03          0.288          MC
024010         1978/08/04          0.224          MC
024010         1978/08/05          0.098          MC
024010         1978/08/06          0.074          MC
024010         1978/08/07          0.064          MC
024010         1978/08/08          0.124          MC
024010         1978/08/09          0.134          MC
024010         1978/08/10          0.086          MC
024010         1978/08/11          0.067          MC
024010         1978/08/12          0.060          MC
024010         1978/08/13          0.060          MC
024010         1978/08/14          0.059          MC
024010         1978/08/15          0.054          MC
024010         1978/08/16          0.051          MC
024010         1978/08/17          0.081          MC
024010         1978/08/18          0.072          MC
024010         1978/08/19          0.056          MC
024010         1978/08/20          0.061          MC
024010         1978/08/21          0.060          MC
024010         1978/08/22          0.052          MC
024010         1978/08/23          0.048          MC
024010         1978/08/24          0.045          MC
024010         1978/08/25          0.041          MC
024010         1978/08/26          0.040          MC
024010         1978/08/27          0.042          MC
024010         1978/08/28          1.400          MC
024010         1978/08/29          7.910          MC
024010         1978/08/30          1.010          MC
024010         1978/08/31          0.351          MC
024010         1978/09/01          0.242          MC
024010         1978/09/02          0.198          MC
024010         1978/09/03          0.624          MC
024010         1978/09/04          1.090          MC
024010         1978/09/05          0.302          MC
024010         1978/09/06          1.710          MC
024010         1978/09/07          2.110          MC
024010         1978/09/08          0.568          MC
024010         1978/09/09          0.893          MC
024010         1978/09/10          0.421          MC
024010         1978/09/11          1.360          J
024010         1978/09/12          1.450          MC
024010         1978/09/13          0.460          MC
024010         1978/09/14          0.313          MC
024010         1978/09/15          0.290          MC
024010         1978/09/16          0.366          MC
024010         1978/09/17          0.264          MC
024010         1978/09/18          0.228          MC
024010         1978/09/19          0.210          MC
024010         1978/09/20          0.199          MC
024010         1978/09/21          0.475          MC
024010         1978/09/22          0.443          MC
024010         1978/09/23          0.270          MC
024010         1978/09/24          0.229          MC
024010         1978/09/25          0.241          MC
024010         1978/09/26          0.222          MC
024010         1978/09/27          0.207          MC
024010         1978/09/28          0.611          MC
024010         1978/09/29          0.353          MC
024010         1978/09/30          0.269          MC
024010         1978/10/01          1.250          MC
024010         1978/10/02          0.978          MC
024010         1978/10/03          0.418          MC
024010         1978/10/04          0.326          MC
024010         1978/10/05          0.577          MC
024010         1978/10/06          1.590          MC
024010         1978/10/07          1.050          MC
024010         1978/10/08          0.572          MC
024010         1978/10/09          0.402          MC
024010         1978/10/10          0.354          MC
024010         1978/10/11          0.305          MC
024010         1978/10/12          0.291          MC
024010         1978/10/13          0.787          MC
024010         1978/10/14          4.880          MC
024010         1978/10/15          3.970          MC
024010         1978/10/16          1.230          MC
024010         1978/10/17          0.772          MC
024010         1978/10/18          0.601          MC
024010         1978/10/19          1.860          MC
024010         1978/10/20          0.895          MC
024010         1978/10/21          0.636          MC
024010         1978/10/22          0.509          MC
024010         1978/10/23          0.459          MC
024010         1978/10/24          0.386          MC
024010         1978/10/25          0.365          MC
024010         1978/10/26          1.570          MC
024010         1978/10/27          1.620          MC
024010         1978/10/28          0.957          MC
024010         1978/10/29          0.688          MC
024010         1978/10/30          0.463          MC
024010         1978/10/31          0.453          MC
024010         1978/11/01          0.404          MC
024010         1978/11/02          0.364          MC
024010         1978/11/03          0.337          MC
024010         1978/11/04          0.323          MC
024010         1978/11/05          0.305          MC
024010         1978/11/06          0.294          MC
024010         1978/11/07          0.323          J
024010         1978/11/08          
024010         1978/11/09          
024010         1978/11/10          
024010         1978/11/11          
024010         1978/11/12          
024010         1978/11/13          
024010         1978/11/14          
024010         1978/11/15          
024010         1978/11/16          
024010         1978/11/17          
024010         1978/11/18          
024010         1978/11/19          
024010         1978/11/20          
024010         1978/11/21          
024010         1978/11/22          
024010         1978/11/23          
024010         1978/11/24          
024010         1978/11/25          
024010         1978/11/26          
024010         1978/11/27          
024010         1978/11/28          
024010         1978/11/29          
024010         1978/11/30          
024010         1978/12/01          
024010         1978/12/02          
024010         1978/12/03          
024010         1978/12/04          
024010         1978/12/05          
024010         1978/12/06          
024010         1978/12/07          
024010         1978/12/08          
024010         1978/12/09          
024010         1978/12/10          
024010         1978/12/11          
024010         1978/12/12          
024010         1978/12/13          
024010         1978/12/14          
024010         1978/12/15          
024010         1978/12/16          
024010         1978/12/17          
024010         1978/12/18          
024010         1978/12/19          
024010         1978/12/20          
024010         1978/12/21          
024010         1978/12/22          
024010         1978/12/23          
024010         1978/12/24          
024010         1978/12/25          
024010         1978/12/26          
024010         1978/12/27          
024010         1978/12/28          
024010         1978/12/29          
024010         1978/12/30          
024010         1978/12/31          
024010         1979/01/01          
024010         1979/01/02          
024010         1979/01/03          
024010         1979/01/04          
024010         1979/01/05          
024010         1979/01/06          
024010         1979/01/07          
024010         1979/01/08          
024010         1979/01/09          
024010         1979/01/10          
024010         1979/01/11          
024010         1979/01/12          
024010         1979/01/13          
024010         1979/01/14          
024010         1979/01/15          
024010         1979/01/16          
024010         1979/01/17          
024010         1979/01/18          
024010         1979/01/19          
024010         1979/01/20          
024010         1979/01/21          
024010         1979/01/22          
024010         1979/01/23          
024010         1979/01/24          
024010         1979/01/25          
024010         1979/01/26          
024010         1979/01/27          
024010         1979/01/28          
024010         1979/01/29          
024010         1979/01/30          
024010         1979/01/31          
024010         1979/02/01          
024010         1979/02/02          
024010         1979/02/03          
024010         1979/02/04          
024010         1979/02/05          
024010         1979/02/06          
024010         1979/02/07          
024010         1979/02/08          
024010         1979/02/09          
024010         1979/02/10          
024010         1979/02/11          
024010         1979/02/12          
024010         1979/02/13          
024010         1979/02/14          
024010         1979/02/15          
024010         1979/02/16          
024010         1979/02/17          
024010         1979/02/18          
024010         1979/02/19          
024010         1979/02/20          
024010         1979/02/21          
024010         1979/02/22          
024010         1979/02/23          
024010         1979/02/24          
024010         1979/02/25          
024010         1979/02/26          
024010         1979/02/27          
024010         1979/02/28          
024010         1979/03/01          
024010         1979/03/02          
024010         1979/03/03          
024010         1979/03/04          
024010         1979/03/05          
024010         1979/03/06          
024010         1979/03/07          
024010         1979/03/08          
024010         1979/03/09          
024010         1979/03/10          
024010         1979/03/11          
024010         1979/03/12          
024010         1979/03/13          
024010         1979/03/14          
024010         1979/03/15          
024010         1979/03/16          
024010         1979/03/17          
024010         1979/03/18          
024010         1979/03/19          
024010         1979/03/20          
024010         1979/03/21          
024010         1979/03/22          
024010         1979/03/23          
024010         1979/03/24          
024010         1979/03/25          
024010         1979/03/26          
024010         1979/03/27          
024010         1979/03/28          
024010         1979/03/29          
024010         1979/03/30          
024010         1979/03/31          
024010         1979/04/01          
024010         1979/04/02          
024010         1979/04/03          
024010         1979/04/04          
024010         1979/04/05          
024010         1979/04/06          
024010         1979/04/07          
024010         1979/04/08          
024010         1979/04/09          
024010         1979/04/10          
024010         1979/04/11          
024010         1979/04/12          
024010         1979/04/13          
024010         1979/04/14          
024010         1979/04/15          
024010         1979/04/16          
024010         1979/04/17          
024010         1979/04/18          
024010         1979/04/19          
024010         1979/04/20          
024010         1979/04/21          
024010         1979/04/22          
024010         1979/04/23          
024010         1979/04/24          
024010         1979/04/25          
024010         1979/04/26          
024010         1979/04/27          
024010         1979/04/28          
024010         1979/04/29          
024010         1979/04/30          
024010         1979/05/01          
024010         1979/05/02          
024010         1979/05/03          
024010         1979/05/04          
024010         1979/05/05          
024010         1979/05/06          
024010         1979/05/07          
024010         1979/05/08          
024010         1979/05/09          
024010         1979/05/10          
024010         1979/05/11          
024010         1979/05/12          0.206          J
024010         1979/05/13          0.304          MC
024010         1979/05/14          0.322          MC
024010         1979/05/15          0.232          MC
024010         1979/05/16          0.263          MC
024010         1979/05/17          0.246          MC
024010         1979/05/18          0.183          MC
024010         1979/05/19          0.149          MC
024010         1979/05/20          0.134          MC
024010         1979/05/21          0.125          MC
024010         1979/05/22          0.114          MC
024010         1979/05/23          0.102          MC
024010         1979/05/24          0.144          MC
024010         1979/05/25          1.180          MC
024010         1979/05/26          1.240          MC
024010         1979/05/27          0.514          MC
024010         1979/05/28          1.050          MC
024010         1979/05/29          3.400          MC
024010         1979/05/30          2.770          MC
024010         1979/05/31          5.240          MC
024010         1979/06/01          1.810          MC
024010         1979/06/02          0.725          MC
024010         1979/06/03          0.441          MC
024010         1979/06/04          0.306          MC
024010         1979/06/05          0.271          MC
024010         1979/06/06          0.288          J
024010         1979/06/07          0.192          MC
024010         1979/06/08          0.365          MC
024010         1979/06/09          1.170          MC
024010         1979/06/10          0.571          MC
024010         1979/06/11          1.580          MC
024010         1979/06/12          4.310          MC
024010         1979/06/13          1.250          MC
024010         1979/06/14          0.543          MC
024010         1979/06/15          0.342          MC
024010         1979/06/16          0.244          MC
024010         1979/06/17          0.204          MC
024010         1979/06/18          0.181          MC
024010         1979/06/19          0.148          MC
024010         1979/06/20          0.122          MC
024010         1979/06/21          0.107          MC
024010         1979/06/22          0.092          MC
024010         1979/06/23          0.116          MC
024010         1979/06/24          0.296          MC
024010         1979/06/25          0.232          MC
024010         1979/06/26          0.133          MC
024010         1979/06/27          0.101          MC
024010         1979/06/28          0.098          MC
024010         1979/06/29          0.088          MC
024010         1979/06/30          0.090          MC
024010         1979/07/01          0.183          MC
024010         1979/07/02          0.149          MC
024010         1979/07/03          0.286          MC
024010         1979/07/04          0.111          MC
024010         1979/07/05          0.089          MC
024010         1979/07/06          0.079          MC
024010         1979/07/07          0.072          MC
024010         1979/07/08          0.066          J
024010         1979/07/09          0.058          MC
024010         1979/07/10          0.052          MC
024010         1979/07/11          0.056          MC
024010         1979/07/12          0.055          MC
024010         1979/07/13          0.049          MC
024010         1979/07/14          0.043          MC
024010         1979/07/15          0.040          MC
024010         1979/07/16          0.101          MC
024010         1979/07/17          0.069          MC
024010         1979/07/18          0.045          MC
024010         1979/07/19          0.037          MC
024010         1979/07/20          0.033          MC
024010         1979/07/21          0.046          MC
024010         1979/07/22          0.036          MC
024010         1979/07/23          0.032          MC
024010         1979/07/24          0.029          MC
024010         1979/07/25          0.023          MC
024010         1979/07/26          0.042          MC
024010         1979/07/27          0.080          MC
024010         1979/07/28          0.045          MC
024010         1979/07/29          0.036          MC
024010         1979/07/30          0.029          MC
024010         1979/07/31          0.026          MC
024010         1979/08/01          0.030          MC
024010         1979/08/02          0.239          MC
024010         1979/08/03          0.259          MC
024010         1979/08/04          0.056          MC
024010         1979/08/05          0.097          MC
024010         1979/08/06          0.212          MC
024010         1979/08/07          0.072          MC
024010         1979/08/08          0.060          MC
024010         1979/08/09          0.051          MC
024010         1979/08/10          0.041          MC
024010         1979/08/11          0.051          MC
024010         1979/08/12          0.039          MC
024010         1979/08/13          0.035          MC
024010         1979/08/14          0.055          MC
024010         1979/08/15          0.102          MC
024010         1979/08/16          0.058          MC
024010         1979/08/17          0.039          MC
024010         1979/08/18          0.032          MC
024010         1979/08/19          0.186          MC
024010         1979/08/20          0.112          MC
024010         1979/08/21          0.069          MC
024010         1979/08/22          0.052          MC
024010         1979/08/23          0.039          MC
024010         1979/08/24          0.355          MC
024010         1979/08/25          9.340          MC
024010         1979/08/26          3.440          MC
024010         1979/08/27          2.510          MC
024010         1979/08/28          2.130          MC
024010         1979/08/29          2.090          MC
024010         1979/08/30          2.040          MC
024010         1979/08/31          1.820          MC
024010         1979/09/01          1.710          MC
024010         1979/09/02          1.590          MC
024010         1979/09/03          1.500          MC
024010         1979/09/04          8.730          MC
024010         1979/09/05          2.390          MC
024010         1979/09/06          0.847          MC
024010         1979/09/07          0.644          MC
024010         1979/09/08          
024010         1979/09/09          0.528          J
024010         1979/09/10          1.400          MC
024010         1979/09/11          2.070          MC
024010         1979/09/12          0.713          MC
024010         1979/09/13          0.490          MC
024010         1979/09/14          8.680          MC
024010         1979/09/15          4.850          MC
024010         1979/09/16          1.280          MC
024010         1979/09/17          0.737          MC
024010         1979/09/18          0.525          MC
024010         1979/09/19          0.960          MC
024010         1979/09/20          0.539          MC
024010         1979/09/21          0.448          MC
024010         1979/09/22          0.430          MC
024010         1979/09/23          0.354          MC
024010         1979/09/24          0.316          MC
024010         1979/09/25          0.293          MC
024010         1979/09/26          0.272          MC
024010         1979/09/27          0.250          MC
024010         1979/09/28          0.233          MC
024010         1979/09/29          0.216          MC
024010         1979/09/30          0.216          MC
024010         1979/10/01          0.215          MC
024010         1979/10/02          0.234          MC
024010         1979/10/03          0.221          MC
024010         1979/10/04          0.219          MC
024010         1979/10/05          0.201          MC
024010         1979/10/06          0.495          MC
024010         1979/10/07          0.323          MC
024010         1979/10/08          0.306          MC
024010         1979/10/09          0.325          MC
024010         1979/10/10          0.322          MC
024010         1979/10/11          0.325          MC
024010         1979/10/12          0.333          MC
024010         1979/10/13          0.525          MC
024010         1979/10/14          0.507          MC
024010         1979/10/15          0.429          MC
024010         1979/10/16          0.445          MC
024010         1979/10/17          0.388          MC
024010         1979/10/18          0.367          MC
024010         1979/10/19          0.316          MC
024010         1979/10/20          0.471          MC
024010         1979/10/21          0.460          MC
024010         1979/10/22          0.403          MC
024010         1979/10/23          0.343          MC
024010         1979/10/24          1.260          MC
024010         1979/10/25          0.914          MC
024010         1979/10/26          0.523          MC
024010         1979/10/27          0.472          MC
024010         1979/10/28          0.456          MC
024010         1979/10/29          0.527          MC
024010         1979/10/30          0.625          MC
024010         1979/10/31          0.524          MC
024010         1979/11/01          0.440          MC
024010         1979/11/02          0.480          MC
024010         1979/11/03          0.738          MC
024010         1979/11/04          0.550          MC
024010         1979/11/05          0.422          MC
024010         1979/11/06          0.375          MC
024010         1979/11/07          0.363          MC
024010         1979/11/08          0.361          MC
024010         1979/11/09          0.330          MC
024010         1979/11/10          3.480          MC
024010         1979/11/11          1.010          MC
024010         1979/11/12          0.602          MC
024010         1979/11/13          0.479          MC
024010         1979/11/14          0.437          MC
024010         1979/11/15          0.433          J
024010         1979/11/16          
024010         1979/11/17          
024010         1979/11/18          
024010         1979/11/19          
024010         1979/11/20          
024010         1979/11/21          
024010         1979/11/22          
024010         1979/11/23          
024010         1979/11/24          
024010         1979/11/25          
024010         1979/11/26          
024010         1979/11/27          
024010         1979/11/28          
024010         1979/11/29          
024010         1979/11/30          
024010         1979/12/01          
024010         1979/12/02          
024010         1979/12/03          
024010         1979/12/04          
024010         1979/12/05          
024010         1979/12/06          
024010         1979/12/07          
024010         1979/12/08          
024010         1979/12/09          
024010         1979/12/10          
024010         1979/12/11          
024010         1979/12/12          
024010         1979/12/13          
024010         1979/12/14          
024010         1979/12/15          
024010         1979/12/16          
024010         1979/12/17          
024010         1979/12/18          
024010         1979/12/19          
024010         1979/12/20          
024010         1979/12/21          
024010         1979/12/22          
024010         1979/12/23          
024010         1979/12/24          
024010         1979/12/25          
024010         1979/12/26          
024010         1979/12/27          
024010         1979/12/28          
024010         1979/12/29          
024010         1979/12/30          
024010         1979/12/31          
024010         1980/01/01          
024010         1980/01/02          
024010         1980/01/03          
024010         1980/01/04          
024010         1980/01/05          
024010         1980/01/06          
024010         1980/01/07          
024010         1980/01/08          
024010         1980/01/09          
024010         1980/01/10          
024010         1980/01/11          
024010         1980/01/12          
024010         1980/01/13          
024010         1980/01/14          
024010         1980/01/15          
024010         1980/01/16          
024010         1980/01/17          
024010         1980/01/18          
024010         1980/01/19          
024010         1980/01/20          
024010         1980/01/21          
024010         1980/01/22          
024010         1980/01/23          
024010         1980/01/24          
024010         1980/01/25          
024010         1980/01/26          
024010         1980/01/27          
024010         1980/01/28          
024010         1980/01/29          
024010         1980/01/30          
024010         1980/01/31          
024010         1980/02/01          
024010         1980/02/02          
024010         1980/02/03          
024010         1980/02/04          
024010         1980/02/05          
024010         1980/02/06          
024010         1980/02/07          
024010         1980/02/08          
024010         1980/02/09          
024010         1980/02/10          
024010         1980/02/11          
024010         1980/02/12          
024010         1980/02/13          
024010         1980/02/14          
024010         1980/02/15          
024010         1980/02/16          
024010         1980/02/17          
024010         1980/02/18          
024010         1980/02/19          
024010         1980/02/20          
024010         1980/02/21          
024010         1980/02/22          
024010         1980/02/23          
024010         1980/02/24          
024010         1980/02/25          
024010         1980/02/26          
024010         1980/02/27          
024010         1980/02/28          
024010         1980/02/29          
024010         1980/03/01          
024010         1980/03/02          
024010         1980/03/03          
024010         1980/03/04          
024010         1980/03/05          
024010         1980/03/06          
024010         1980/03/07          
024010         1980/03/08          
024010         1980/03/09          
024010         1980/03/10          
024010         1980/03/11          
024010         1980/03/12          
024010         1980/03/13          2.060          MC
024010         1980/03/14          3.490          MC
024010         1980/03/15          2.160          MC
024010         1980/03/16          1.610          MC
024010         1980/03/17          1.100          MC
024010         1980/03/18          0.711          MC
024010         1980/03/19          0.493          MC
024010         1980/03/20          0.785          MC
024010         1980/03/21          1.610          MC
024010         1980/03/22          2.670          MC
024010         1980/03/23          2.520          MC
024010         1980/03/24          1.860          MC
024010         1980/03/25          2.050          MC
024010         1980/03/26          2.500          MC
024010         1980/03/27          2.280          MC
024010         1980/03/28          1.070          MC
024010         1980/03/29          0.634          MC
024010         1980/03/30          0.502          MC
024010         1980/03/31          1.510          MC
024010         1980/04/01          3.520          MC
024010         1980/04/02          10.20          MC
024010         1980/04/03          10.70          MC
024010         1980/04/04          4.640          MC
024010         1980/04/05          5.480          MC
024010         1980/04/06          4.180          MC
024010         1980/04/07          4.360          MC
024010         1980/04/08          7.810          MC
024010         1980/04/09          
024010         1980/04/10          
024010         1980/04/11          
024010         1980/04/12          
024010         1980/04/13          
024010         1980/04/14          
024010         1980/04/15          
024010         1980/04/16          
024010         1980/04/17          
024010         1980/04/18          
024010         1980/04/19          
024010         1980/04/20          
024010         1980/04/21          
024010         1980/04/22          
024010         1980/04/23          
024010         1980/04/24          
024010         1980/04/25          
024010         1980/04/26          
024010         1980/04/27          
024010         1980/04/28          
024010         1980/04/29          
024010         1980/04/30          
024010         1980/05/01          
024010         1980/05/02          
024010         1980/05/03          
024010         1980/05/04          
024010         1980/05/05          
024010         1980/05/06          
024010         1980/05/07          
024010         1980/05/08          
024010         1980/05/09          0.473          J
024010         1980/05/10          0.456          MC
024010         1980/05/11          0.417          MC
024010         1980/05/12          0.486          MC
024010         1980/05/13          0.403          MC
024010         1980/05/14          0.883          MC
024010         1980/05/15          0.838          MC
024010         1980/05/16          0.486          MC
024010         1980/05/17          0.357          MC
024010         1980/05/18          1.170          MC
024010         1980/05/19          5.160          MC
024010         1980/05/20          1.130          MC
024010         1980/05/21          0.640          MC
024010         1980/05/22          0.455          MC
024010         1980/05/23          0.359          MC
024010         1980/05/24          0.304          MC
024010         1980/05/25          0.251          MC
024010         1980/05/26          0.223          MC
024010         1980/05/27          0.293          MC
024010         1980/05/28          0.249          MC
024010         1980/05/29          0.211          MC
024010         1980/05/30          0.176          MC
024010         1980/05/31          0.172          MC
024010         1980/06/01          0.189          MC
024010         1980/06/02          0.190          MC
024010         1980/06/03          0.176          MC
024010         1980/06/04          0.174          MC
024010         1980/06/05          0.228          MC
024010         1980/06/06          0.149          MC
024010         1980/06/07          0.117          MC
024010         1980/06/08          0.363          MC
024010         1980/06/09          0.457          MC
024010         1980/06/10          0.357          MC
024010         1980/06/11          0.227          MC
024010         1980/06/12          0.185          MC
024010         1980/06/13          0.147          MC
024010         1980/06/14          0.116          MC
024010         1980/06/15          0.131          MC
024010         1980/06/16          0.202          MC
024010         1980/06/17          0.139          MC
024010         1980/06/18          0.109          MC
024010         1980/06/19          0.128          MC
024010         1980/06/20          0.115          MC
024010         1980/06/21          0.362          MC
024010         1980/06/22          0.303          MC
024010         1980/06/23          0.154          MC
024010         1980/06/24          0.369          MC
024010         1980/06/25          0.532          MC
024010         1980/06/26          0.798          MC
024010         1980/06/27          2.580          MC
024010         1980/06/28          0.452          MC
024010         1980/06/29          0.268          MC
024010         1980/06/30          0.198          MC
024010         1980/07/01          0.165          MC
024010         1980/07/02          0.174          MC
