ID_TIME_SERIE,index,VALUE
1012,2002-11-26 00:00:00-05:00,842.7833251953125
1012,2002-11-27 00:00:00-05:00,836.4537353515625
1012,2002-11-28 00:00:00-05:00,827.3983154296875
1012,2002-11-29 00:00:00-05:00,820.3654174804688
1012,2002-11-30 00:00:00-05:00,818.120849609375
1012,2002-12-01 00:00:00-05:00,811.8412475585938
1012,2002-12-02 00:00:00-05:00,801.3383178710938
1012,2002-12-03 00:00:00-05:00,792.217529296875
1012,2002-12-04 00:00:00-05:00,782.8825073242188
1012,2002-12-05 00:00:00-05:00,774.669189453125
1012,2002-12-06 00:00:00-05:00,763.1458129882812
1012,2002-12-07 00:00:00-05:00,759.7420654296875
1012,2002-12-08 00:00:00-05:00,746.0870971679688
1012,2002-12-09 00:00:00-05:00,733.4470825195312
1012,2002-12-10 00:00:00-05:00,727.7183227539062
1012,2002-12-11 00:00:00-05:00,724.978759765625
1012,2002-12-12 00:00:00-05:00,726.430419921875
1012,2002-12-13 00:00:00-05:00,725.0658569335938
1012,2002-12-14 00:00:00-05:00,723.6024780273438
1012,2002-12-15 00:00:00-05:00,720.3754272460938
1012,2002-12-16 00:00:00-05:00,725.719970703125
1012,2002-12-17 00:00:00-05:00,733.8079223632812
1012,2002-12-18 00:00:00-05:00,735.3837280273438
1012,2002-12-19 00:00:00-05:00,739.277099609375
1012,2002-12-20 00:00:00-05:00,742.4279174804688
1012,2002-12-21 00:00:00-05:00,741.8095703125
1012,2002-12-22 00:00:00-05:00,735.5250244140625
1012,2002-12-23 00:00:00-05:00,726.4583129882812
1012,2002-12-24 00:00:00-05:00,716.974609375
1012,2002-12-25 00:00:00-05:00,708.9129028320312
1012,2002-12-26 00:00:00-05:00,701.1720581054688
1012,2002-12-27 00:00:00-05:00,693.931640625
1012,2002-12-28 00:00:00-05:00,692.0716552734375
1012,2002-12-29 00:00:00-05:00,685.0921020507812
1012,2002-12-30 00:00:00-05:00,679.0158081054688
1012,2002-12-31 00:00:00-05:00,675.8362426757812
1012,2003-01-01 00:00:00-05:00,668.9733276367188
1012,2003-01-02 00:00:00-05:00,661.6275024414062
1012,2003-01-03 00:00:00-05:00,652.214599609375
1012,2003-01-04 00:00:00-05:00,645.2466430664062
1012,2003-01-05 00:00:00-05:00,636.7025146484375
1012,2003-01-06 00:00:00-05:00,630.7337646484375
1012,2003-01-07 00:00:00-05:00,623.3825073242188
1012,2003-01-08 00:00:00-05:00,616.4641723632812
1012,2003-01-09 00:00:00-05:00,606.200439453125
1012,2003-01-10 00:00:00-05:00,596.34375
1012,2003-01-11 00:00:00-05:00,589.1528930664062
1012,2003-01-12 00:00:00-05:00,580.5775146484375
1012,2003-01-13 00:00:00-05:00,570.3116455078125
1012,2003-01-14 00:00:00-05:00,562.813720703125
1012,2003-01-15 00:00:00-05:00,555.8141479492188
1012,2003-01-16 00:00:00-05:00,549.066650390625
1012,2003-01-17 00:00:00-05:00,543.068359375
1012,2003-01-18 00:00:00-05:00,540.6354370117188
1012,2003-01-19 00:00:00-05:00,536.8145751953125
1012,2003-01-20 00:00:00-05:00,533.1979370117188
1012,2003-01-21 00:00:00-05:00,529.755859375
1012,2003-01-22 00:00:00-05:00,526.5420532226562
1012,2003-01-23 00:00:00-05:00,524.7320556640625
1012,2003-01-24 00:00:00-05:00,520.5
1012,2003-01-25 00:00:00-05:00,515.0999755859375
1012,2003-01-26 00:00:00-05:00,515.5429077148438
1012,2003-01-27 00:00:00-05:00,516.1820678710938
1012,2003-01-28 00:00:00-05:00,518.061279296875
1012,2003-01-29 00:00:00-05:00,518.9691772460938
1012,2003-01-30 00:00:00-05:00,517.5437622070312
1012,2003-01-31 00:00:00-05:00,519.9550170898438
1012,2003-02-01 00:00:00-05:00,519.3375244140625
1012,2003-02-02 00:00:00-05:00,517.5733032226562
1012,2003-02-03 00:00:00-05:00,516.288330078125
1012,2003-02-04 00:00:00-05:00,515.47705078125
1012,2003-02-05 00:00:00-05:00,515.7262573242188
1012,2003-02-06 00:00:00-05:00,510.2083435058594
1012,2003-02-07 00:00:00-05:00,507.16082763671875
1012,2003-02-08 00:00:00-05:00,507.42791748046875
1012,2003-02-09 00:00:00-05:00,502.00750732421875
1012,2003-02-10 00:00:00-05:00,500.33416748046875
1012,2003-02-11 00:00:00-05:00,493.055419921875
1012,2003-02-12 00:00:00-05:00,490.0583190917969
1012,2003-02-13 00:00:00-05:00,482.5587463378906
1012,2003-02-14 00:00:00-05:00,475.958740234375
1012,2003-02-15 00:00:00-05:00,470.5987548828125
1012,2003-02-16 00:00:00-05:00,465.7225036621094
1012,2003-02-17 00:00:00-05:00,465.8779296875
1012,2003-02-18 00:00:00-05:00,465.79583740234375
1012,2003-02-19 00:00:00-05:00,462.4166564941406
1012,2003-02-20 00:00:00-05:00,456.26708984375
1012,2003-02-21 00:00:00-05:00,449.2366638183594
1012,2003-02-22 00:00:00-05:00,444.6095886230469
1012,2003-02-23 00:00:00-05:00,443.2120666503906
1012,2003-02-24 00:00:00-05:00,441.3454284667969
1012,2003-02-25 00:00:00-05:00,437.4549865722656
1012,2003-02-26 00:00:00-05:00,434.30999755859375
1012,2003-02-27 00:00:00-05:00,432.9295654296875
1012,2003-02-28 00:00:00-05:00,431.3904113769531
1012,2003-03-01 00:00:00-05:00,426.1424865722656
1012,2003-03-02 00:00:00-05:00,423.2833251953125
1012,2003-03-03 00:00:00-05:00,415.5870666503906
1012,2003-03-04 00:00:00-05:00,413.74957275390625
1012,2003-03-05 00:00:00-05:00,413.2250061035156
1012,2003-03-06 00:00:00-05:00,409.1279296875
1012,2003-03-07 00:00:00-05:00,407.3141784667969
1012,2003-03-08 00:00:00-05:00,407.0341796875
1012,2003-03-09 00:00:00-05:00,400.6029052734375
1012,2003-03-10 00:00:00-05:00,397.0908203125
1012,2003-03-11 00:00:00-05:00,396.3108215332031
1012,2003-03-12 00:00:00-05:00,392.3450012207031
1012,2003-03-13 00:00:00-05:00,387.5874938964844
1012,2003-03-14 00:00:00-05:00,384.34832763671875
1012,2003-03-15 00:00:00-05:00,381.0462646484375
1012,2003-03-16 00:00:00-05:00,378.5945739746094
1012,2003-03-17 00:00:00-05:00,378.399169921875
1012,2003-03-18 00:00:00-05:00,372.67291259765625
1012,2003-03-19 00:00:00-05:00,368.8408203125
1012,2003-03-20 00:00:00-05:00,368.8349914550781
1012,2003-03-21 00:00:00-05:00,368.2229309082031
1012,2003-03-22 00:00:00-05:00,366.17041015625
1012,2003-03-23 00:00:00-05:00,364.63458251953125
1012,2003-03-24 00:00:00-05:00,365.16583251953125
1012,2003-03-25 00:00:00-05:00,368.57208251953125
1012,2003-03-26 00:00:00-05:00,368.3779296875
1012,2003-03-27 00:00:00-05:00,369.132080078125
1012,2003-03-28 00:00:00-05:00,369.7508239746094
1012,2003-03-29 00:00:00-05:00,377.46124267578125
1012,2003-03-30 00:00:00-05:00,376.9404296875
1012,2003-03-31 00:00:00-05:00,377.6199951171875
1012,2003-04-01 00:00:00-05:00,379.3154296875
1012,2003-04-02 00:00:00-05:00,381.5966796875
1012,2003-04-03 00:00:00-05:00,380.0291748046875
1012,2003-04-04 00:00:00-05:00,379.37957763671875
1012,2003-04-05 00:00:00-05:00,379.7516784667969
1012,2003-04-06 00:00:00-05:00,379.3033447265625
1012,2003-04-07 00:00:00-04:00,377.6199951171875
1012,2003-04-08 00:00:00-04:00,376.9533386230469
1012,2003-04-09 00:00:00-04:00,375.2349853515625
1012,2003-04-10 00:00:00-04:00,375.40478515625
1012,2003-04-11 00:00:00-04:00,373.5395812988281
1012,2003-04-12 00:00:00-04:00,369.9070739746094
1012,2003-04-13 00:00:00-04:00,368.8591613769531
1012,2003-04-14 00:00:00-04:00,369.2520751953125
1012,2003-04-15 00:00:00-04:00,369.3358154296875
1012,2003-04-16 00:00:00-04:00,364.71624755859375
1012,2003-04-17 00:00:00-04:00,364.4458312988281
1012,2003-04-18 00:00:00-04:00,365.6570739746094
1012,2003-04-19 00:00:00-04:00,367.6479187011719
1012,2003-04-20 00:00:00-04:00,368.11334228515625
1012,2003-04-21 00:00:00-04:00,377.4679260253906
1012,2003-04-22 00:00:00-04:00,385.70001220703125
1012,2003-04-23 00:00:00-04:00,389.8308410644531
1012,2003-04-24 00:00:00-04:00,391.2479248046875
1012,2003-04-25 00:00:00-04:00,394.0612487792969
1012,2003-04-26 00:00:00-04:00,396.0541687011719
1012,2003-04-27 00:00:00-04:00,398.5775146484375
1012,2003-04-28 00:00:00-04:00,402.1370849609375
1012,2003-04-29 00:00:00-04:00,405.45458984375
1012,2003-04-30 00:00:00-04:00,408.2833251953125
1012,2003-05-01 00:00:00-04:00,413.8570861816406
1012,2003-05-02 00:00:00-04:00,415.96875
1012,2003-05-03 00:00:00-04:00,421.2845764160156
1012,2003-05-04 00:00:00-04:00,427.7362365722656
1012,2003-05-05 00:00:00-04:00,434.05792236328125
1012,2003-05-06 00:00:00-04:00,443.5333251953125
1012,2003-05-07 00:00:00-04:00,453.3900146484375
1012,2003-05-08 00:00:00-04:00,465.3354187011719
1012,2003-05-09 00:00:00-04:00,479.71331787109375
1012,2003-05-10 00:00:00-04:00,496.1166687011719
1012,2003-05-11 00:00:00-04:00,515.7537231445312
1012,2003-05-12 00:00:00-04:00,538.8970947265625
1012,2003-05-13 00:00:00-04:00,563.4199829101562
1012,2003-05-14 00:00:00-04:00,592.1245727539062
1012,2003-05-15 00:00:00-04:00,619.869140625
1012,2003-05-16 00:00:00-04:00,646.379150390625
1012,2003-05-17 00:00:00-04:00,671.7412719726562
1012,2003-05-18 00:00:00-04:00,694.9366455078125
1012,2003-05-19 00:00:00-04:00,717.1437377929688
1012,2003-05-20 00:00:00-04:00,736.1358032226562
1012,2003-05-21 00:00:00-04:00,748.879150390625
1012,2003-05-22 00:00:00-04:00,769.3562622070312
1012,2003-05-23 00:00:00-04:00,781.0404052734375
1012,2003-05-24 00:00:00-04:00,788.370849609375
1012,2003-05-25 00:00:00-04:00,792.271240234375
1012,2003-05-26 00:00:00-04:00,794.0391845703125
1012,2003-05-27 00:00:00-04:00,792.2162475585938
1012,2003-05-28 00:00:00-04:00,790.6487426757812
1012,2003-05-29 00:00:00-04:00,784.9479370117188
1012,2003-05-30 00:00:00-04:00,780.9400024414062
1012,2003-05-31 00:00:00-04:00,771.9349975585938
1012,2003-06-01 00:00:00-04:00,767.7491455078125
1012,2003-06-02 00:00:00-04:00,759.5204467773438
1012,2003-06-03 00:00:00-04:00,753.4354248046875
1012,2003-06-04 00:00:00-04:00,751.3729248046875
1012,2003-06-05 00:00:00-04:00,747.0258178710938
1012,2003-06-06 00:00:00-04:00,737.0645751953125
1012,2003-06-07 00:00:00-04:00,731.745849609375
1012,2003-06-08 00:00:00-04:00,727.808349609375
1012,2003-06-09 00:00:00-04:00,727.54248046875
1012,2003-06-10 00:00:00-04:00,730.41748046875
1012,2003-06-11 00:00:00-04:00,731.962890625
1012,2003-06-12 00:00:00-04:00,729.5595703125
1012,2003-06-13 00:00:00-04:00,728.22998046875
1012,2003-06-14 00:00:00-04:00,724.1500244140625
1012,2003-06-15 00:00:00-04:00,719.2579345703125
1012,2003-06-16 00:00:00-04:00,719.7020874023438
1012,2003-06-17 00:00:00-04:00,717.646240234375
1012,2003-06-18 00:00:00-04:00,716.6708374023438
1012,2003-06-19 00:00:00-04:00,711.625
1012,2003-06-20 00:00:00-04:00,711.5491943359375
